,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long,count
458,1654599251,3091469318,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2436,-122.7865,1
459,1654599251,3350650158,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2478,-122.9938,1
460,1654599251,3463712682,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2327,-123.0917,2
461,1654599250,3091469318,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2436,-122.7865,4
462,1268497742,1654599250,852,TELUS Communications Inc.,49.2475,-123.12100000000001,395766,CloudPBX,40.7432,-75.2242,1
463,1654599250,1268628388,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.8928,-119.4852,1
464,1654599251,3497430155,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2788,-123.1139,2
465,1654599251,1676935419,395766,CloudPBX,40.7432,-75.2242,812,Rogers Communications Canada Inc.,43.0614,-80.9943,5
466,1676935419,1654599251,812,Rogers Communications Canada Inc.,43.0614,-80.9943,395766,CloudPBX,40.7432,-75.2242,6
467,1654599250,3332465478,395766,CloudPBX,40.7432,-75.2242,6171,WorldGate,53.4914,-113.4802,1
468,1654599250,1827712019,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.8512,-86.2651,1
469,1090360550,1654599251,19171,Stargate Connections Inc.,49.2866,-123.1158,395766,CloudPBX,40.7432,-75.2242,6
470,3091619682,1654599251,6327,Shaw Communications Inc.,53.5428,-113.4974,395766,CloudPBX,40.7432,-75.2242,1
471,1654599251,1090360462,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2866,-123.1158,2
472,2919736882,1654599251,6327,Shaw Communications Inc.,49.299,-123.1408,395766,CloudPBX,40.7432,-75.2242,4
473,1654599251,3632003165,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,53.4609,-113.4519,1
474,1654599250,3632003165,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,53.4609,-113.4519,2
475,1654599250,2731908580,395766,CloudPBX,40.7432,-75.2242,54527,Astute Hosting Inc.,49.2866,-123.1158,6
476,410138264,1654599251,812,Rogers Communications Canada Inc.,43.8669,-79.4414,395766,CloudPBX,40.7432,-75.2242,1
477,1654599250,1178711303,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.6511,-112.8351,2
478,1654599250,3350650146,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2478,-122.9938,5
479,3350650146,1654599250,19171,Stargate Connections Inc.,49.2478,-122.9938,395766,CloudPBX,40.7432,-75.2242,10
480,1654599250,1090362013,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2666,-123.1976,1
481,1654599250,3350650150,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2478,-122.9938,2
482,1654599250,1268774617,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,51.0242,-114.1004,3
483,1654599250,1653560011,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2795,-123.0667,8
484,1654599250,3492161874,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,51.0242,-114.1004,3
485,3640368282,1654599251,14007,Skyway West,48.4167,-123.365,395766,CloudPBX,40.7432,-75.2242,2
486,1654599251,1614101266,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.262,-123.0923,1
487,1654599250,3091461651,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.1285,-122.6236,2
488,1654599250,2919736882,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.299,-123.1408,2
489,1654599250,2919755137,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2475,-123.12100000000001,2
490,1654599251,3091631882,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2788,-123.1139,1
491,1654599251,3512424079,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,53.585,-113.5526,2
492,410138264,1654599250,812,Rogers Communications Canada Inc.,43.8669,-79.4414,395766,CloudPBX,40.7432,-75.2242,1
493,1653562909,1654599250,19171,Stargate Connections Inc.,49.316,-123.0576,395766,CloudPBX,40.7432,-75.2242,7
494,1653562909,1654599251,19171,Stargate Connections Inc.,49.316,-123.0576,395766,CloudPBX,40.7432,-75.2242,1
495,1654599250,845302071,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,50.0163,-124.3226,1
496,1653559798,1654599250,19171,Stargate Connections Inc.,49.2478,-122.9938,395766,CloudPBX,40.7432,-75.2242,4
497,1654599250,1178985642,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2068,-122.4851,1
498,1654599250,3091632362,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2788,-123.1139,2
499,1090360654,1654599251,19171,Stargate Connections Inc.,49.2866,-123.1158,395766,CloudPBX,40.7432,-75.2242,6
500,1654599251,1090360654,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2866,-123.1158,1
501,1654599250,3640368787,395766,CloudPBX,40.7432,-75.2242,14007,Skyway West,49.2807,-123.0397,2
502,1090362013,1654599250,19171,Stargate Connections Inc.,49.2666,-123.1976,395766,CloudPBX,40.7432,-75.2242,5
503,1654599250,1653562909,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.316,-123.0576,8
504,1654599251,3463715872,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.3615,-123.2627,3
505,1654599251,1244849474,395766,CloudPBX,40.7432,-75.2242,14007,Skyway West,49.316,-123.0576,2
506,1654599251,3475127854,395766,CloudPBX,40.7432,-75.2242,6171,WorldGate,53.55,-113.5,6
507,1654599250,3463715872,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.3615,-123.2627,2
508,3463715872,1654599251,852,TELUS Communications Inc.,49.3615,-123.2627,395766,CloudPBX,40.7432,-75.2242,7
509,1654599251,3478238583,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.25,-123.1333,2
510,1244849474,1654599251,14007,Skyway West,49.316,-123.0576,395766,CloudPBX,40.7432,-75.2242,2
511,1654599251,1090362013,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2666,-123.1976,2
512,1654599251,3492161874,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,51.0242,-114.1004,1
513,2919736882,1654599250,6327,Shaw Communications Inc.,49.299,-123.1408,395766,CloudPBX,40.7432,-75.2242,2
514,1654599250,3330677851,395766,CloudPBX,40.7432,-75.2242,30500,Wolfpaw Data Centres Inc,55.3333,-115.4167,4
515,3350650150,1654599251,19171,Stargate Connections Inc.,49.2478,-122.9938,395766,CloudPBX,40.7432,-75.2242,3
516,3624749586,1654599251,15290,Allstream Corp.,43.5924,-79.7611,395766,CloudPBX,40.7432,-75.2242,1
517,1654599251,1090360550,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2866,-123.1158,3
518,1654599251,1268517701,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2492,-123.1104,1
519,1654599251,1176778026,395766,CloudPBX,40.7432,-75.2242,40029,Novus Entertainment Inc.,49.2788,-123.1139,2
520,1654599251,875246285,395766,CloudPBX,40.7432,-75.2242,16509,"Amazon.com, Inc.",45.8696,-119.68799999999999,4
521,1654599250,1653560604,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2475,-123.12100000000001,1
522,1654599251,3236611778,395766,CloudPBX,40.7432,-75.2242,14007,Skyway West,49.222,-123.0683,1
523,3091632362,1654599251,6327,Shaw Communications Inc.,49.2788,-123.1139,395766,CloudPBX,40.7432,-75.2242,1
524,1090360938,1654599250,19171,Stargate Connections Inc.,49.1707,-122.7326,395766,CloudPBX,40.7432,-75.2242,5
525,1090360550,1654599250,19171,Stargate Connections Inc.,49.2866,-123.1158,395766,CloudPBX,40.7432,-75.2242,4
526,1654599250,2919557342,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.8928,-119.4852,2
527,2731908580,1654599250,54527,Astute Hosting Inc.,49.2866,-123.1158,395766,CloudPBX,40.7432,-75.2242,4
528,1654599251,843093146,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2833,-123.1298,1
529,3091469318,1654599250,6327,Shaw Communications Inc.,49.2436,-122.7865,395766,CloudPBX,40.7432,-75.2242,3
530,3091469318,1654599251,6327,Shaw Communications Inc.,49.2436,-122.7865,395766,CloudPBX,40.7432,-75.2242,3
531,1654599250,3640368282,395766,CloudPBX,40.7432,-75.2242,14007,Skyway West,48.4167,-123.365,1
532,386933003,1654599250,852,TELUS Communications Inc.,49.262,-123.0923,395766,CloudPBX,40.7432,-75.2242,2
533,1654599251,845302071,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,50.0163,-124.3226,2
534,1090360938,1654599251,19171,Stargate Connections Inc.,49.1707,-122.7326,395766,CloudPBX,40.7432,-75.2242,7
535,1654599250,3478238498,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.25,-123.1333,1
536,1268517701,1654599250,852,TELUS Communications Inc.,49.2492,-123.1104,395766,CloudPBX,40.7432,-75.2242,1
537,1654599250,3091631882,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2788,-123.1139,2
538,1654599251,3350650146,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2478,-122.9938,5
539,386933003,1654599251,852,TELUS Communications Inc.,49.262,-123.0923,395766,CloudPBX,40.7432,-75.2242,4
540,1653563098,1654599250,19171,Stargate Connections Inc.,49.2767,-123.13,395766,CloudPBX,40.7432,-75.2242,2
541,1654599251,2919736882,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.299,-123.1408,2
542,1654599251,1653560604,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2475,-123.12100000000001,4
543,1654599251,1090360938,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.1707,-122.7326,7
544,1654599251,3487047224,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2788,-123.1139,1
545,1654599251,3497430254,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2788,-123.1139,2
546,845309816,1654599251,852,TELUS Communications Inc.,49.0374,-122.8299,395766,CloudPBX,40.7432,-75.2242,1
547,845302071,1654599251,852,TELUS Communications Inc.,50.0163,-124.3226,395766,CloudPBX,40.7432,-75.2242,3
548,1090360654,1654599250,19171,Stargate Connections Inc.,49.2866,-123.1158,395766,CloudPBX,40.7432,-75.2242,8
549,1654599250,1653563098,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2767,-123.13,2
550,1654599251,2919632159,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2795,-123.0667,2
551,1654599251,2919557342,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.8928,-119.4852,1
552,2919632159,1654599251,6327,Shaw Communications Inc.,49.2795,-123.0667,395766,CloudPBX,40.7432,-75.2242,1
553,1268596475,1654599251,852,TELUS Communications Inc.,49.0384,-122.3485,395766,CloudPBX,40.7432,-75.2242,1
554,3487047224,1654599250,852,TELUS Communications Inc.,49.2788,-123.1139,395766,CloudPBX,40.7432,-75.2242,2
555,1653560011,1654599250,19171,Stargate Connections Inc.,49.2795,-123.0667,395766,CloudPBX,40.7432,-75.2242,8
556,1654599251,386933003,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.262,-123.0923,2
557,1654599251,1674010043,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2275,-122.9301,1
558,1654599250,875246285,395766,CloudPBX,40.7432,-75.2242,16509,"Amazon.com, Inc.",45.8696,-119.68799999999999,3
559,1654599250,2919632159,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2795,-123.0667,1
560,2919632159,1654599250,6327,Shaw Communications Inc.,49.2795,-123.0667,395766,CloudPBX,40.7432,-75.2242,1
561,1654599250,386989517,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.0791,-122.7553,3
562,3350650150,1654599250,19171,Stargate Connections Inc.,49.2478,-122.9938,395766,CloudPBX,40.7432,-75.2242,2
563,1614226523,1654599250,6327,Shaw Communications Inc.,49.1889,-122.87299999999999,395766,CloudPBX,40.7432,-75.2242,2
564,3330677851,1654599250,30500,Wolfpaw Data Centres Inc,55.3333,-115.4167,395766,CloudPBX,40.7432,-75.2242,3
565,1654599250,1090360550,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2866,-123.1158,4
566,1654599251,1823797351,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,48.4267,-123.3655,1
567,3350650158,1654599251,19171,Stargate Connections Inc.,49.2478,-122.9938,395766,CloudPBX,40.7432,-75.2242,1
568,1654599251,3640368282,395766,CloudPBX,40.7432,-75.2242,14007,Skyway West,48.4167,-123.365,1
569,1654599250,1090360462,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2866,-123.1158,4
570,1268628388,1654599250,852,TELUS Communications Inc.,49.8928,-119.4852,395766,CloudPBX,40.7432,-75.2242,3
571,1268628388,1654599251,852,TELUS Communications Inc.,49.8928,-119.4852,395766,CloudPBX,40.7432,-75.2242,1
572,1653562614,1654599251,19171,Stargate Connections Inc.,49.2397,-123.0407,395766,CloudPBX,40.7432,-75.2242,9
573,1654599251,1653562614,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2397,-123.0407,7
574,3091631882,1654599251,6327,Shaw Communications Inc.,49.2788,-123.1139,395766,CloudPBX,40.7432,-75.2242,1
575,1654599250,1268519453,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.0791,-122.7553,1
576,1653560011,1654599251,19171,Stargate Connections Inc.,49.2795,-123.0667,395766,CloudPBX,40.7432,-75.2242,2
577,1176398024,1654599251,577,Bell Canada,43.8113,-79.193,395766,CloudPBX,40.7432,-75.2242,1
578,1614103491,1654599250,6327,Shaw Communications Inc.,49.0787,-121.6098,395766,CloudPBX,40.7432,-75.2242,2
579,1654599250,1614103491,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.0787,-121.6098,1
580,3487047224,1654599251,852,TELUS Communications Inc.,49.2788,-123.1139,395766,CloudPBX,40.7432,-75.2242,1
581,1654599250,1268517701,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2492,-123.1104,1
582,1654599250,1090360654,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2866,-123.1158,2
583,1268497742,1654599251,852,TELUS Communications Inc.,49.2475,-123.12100000000001,395766,CloudPBX,40.7432,-75.2242,2
584,1163576676,1654599250,13768,Cogeco Peer 1,49.2344,-123.1451,395766,CloudPBX,40.7432,-75.2242,1
585,3512272902,1654599250,852,TELUS Communications Inc.,53.7168,-113.2187,395766,CloudPBX,40.7432,-75.2242,2
586,1654599251,3332465478,395766,CloudPBX,40.7432,-75.2242,6171,WorldGate,53.4914,-113.4802,1
587,3236611778,1654599250,14007,Skyway West,49.222,-123.0683,395766,CloudPBX,40.7432,-75.2242,1
588,1654599250,1268497742,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2475,-123.12100000000001,1
589,1654599250,1823246406,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,50.1122,-120.7942,1
590,2919557342,1654599251,6327,Shaw Communications Inc.,49.8928,-119.4852,395766,CloudPBX,40.7432,-75.2242,1
591,1654599251,1268774617,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,51.0242,-114.1004,2
592,1654599251,407953015,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2788,-123.1139,1
593,1654599251,1674011774,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2667,-122.7833,2
594,3350650146,1654599251,19171,Stargate Connections Inc.,49.2478,-122.9938,395766,CloudPBX,40.7432,-75.2242,3
595,1654599250,3091502738,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.1661,-122.5792,3
596,1654599250,1653559798,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2478,-122.9938,2
597,1654599250,1090360938,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.1707,-122.7326,1
598,1823797351,1654599251,852,TELUS Communications Inc.,48.4267,-123.3655,395766,CloudPBX,40.7432,-75.2242,2
599,1654599251,3478238498,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.25,-123.1333,2
600,1654599251,2919755137,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2475,-123.12100000000001,1
601,1654599250,1614226523,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.1889,-122.87299999999999,2
602,1654599251,1178711303,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.6511,-112.8351,1
603,3091587566,1654599250,6327,Shaw Communications Inc.,53.5333,-113.9167,395766,CloudPBX,40.7432,-75.2242,1
604,1654599250,1823797351,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,48.4267,-123.3655,1
605,1654599251,3640368787,395766,CloudPBX,40.7432,-75.2242,14007,Skyway West,49.2807,-123.0397,1
606,1653559798,1654599251,19171,Stargate Connections Inc.,49.2478,-122.9938,395766,CloudPBX,40.7432,-75.2242,3
607,1654599250,3091427666,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2167,-122.9167,2
608,1077449335,1654599251,15102,WiBand Communications,53.4179,-113.5785,395766,CloudPBX,40.7432,-75.2242,1
609,3091471302,1654599251,6327,Shaw Communications Inc.,49.3167,-122.7384,395766,CloudPBX,40.7432,-75.2242,1
610,1654599251,3091502738,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.1661,-122.5792,1
611,1654599251,386989517,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.0791,-122.7553,3
612,875246285,1654599251,16509,"Amazon.com, Inc.",45.8696,-119.68799999999999,395766,CloudPBX,40.7432,-75.2242,1
613,1654599251,408408257,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2833,-123.1298,1
614,1654599251,3487077158,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,49.2436,-122.7865,1
615,3091471302,1654599250,6327,Shaw Communications Inc.,49.3167,-122.7384,395766,CloudPBX,40.7432,-75.2242,1
616,1654599251,3512272902,395766,CloudPBX,40.7432,-75.2242,852,TELUS Communications Inc.,53.7168,-113.2187,1
617,1654599250,3497430254,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2788,-123.1139,3
618,1654599251,3091632362,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2788,-123.1139,1
619,3497430254,1654599250,19171,Stargate Connections Inc.,49.2788,-123.1139,395766,CloudPBX,40.7432,-75.2242,2
620,1674011774,1654599251,852,TELUS Communications Inc.,49.2667,-122.7833,395766,CloudPBX,40.7432,-75.2242,1
621,1654599250,407953015,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2788,-123.1139,1
622,1654599250,3475125993,395766,CloudPBX,40.7432,-75.2242,6171,WorldGate,53.4154,-113.4178,1
623,3478238583,1654599250,852,TELUS Communications Inc.,49.25,-123.1333,395766,CloudPBX,40.7432,-75.2242,1
624,1176398024,1654599250,577,Bell Canada,43.8113,-79.193,395766,CloudPBX,40.7432,-75.2242,1
625,3487077158,1654599250,852,TELUS Communications Inc.,49.2436,-122.7865,395766,CloudPBX,40.7432,-75.2242,2
626,1654599251,1653560011,395766,CloudPBX,40.7432,-75.2242,19171,Stargate Connections Inc.,49.2795,-123.0667,2
627,1090361019,1654599251,19171,Stargate Connections Inc.,49.1707,-122.7326,395766,CloudPBX,40.7432,-75.2242,1
628,1654599250,1176780562,395766,CloudPBX,40.7432,-75.2242,40029,Novus Entertainment Inc.,49.2788,-123.1139,1
629,2389785160,1654599250,577,Bell Canada,47.3507,-71.202,395766,CloudPBX,40.7432,-75.2242,9
630,1676212386,1654599250,812,Rogers Communications Canada Inc.,43.5924,-79.7611,395766,CloudPBX,40.7432,-75.2242,1
631,1654599250,1826039003,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.7838,-86.0477,4
632,1633558594,1654599251,20115,Charter Communications,43.3208,-88.0314,395766,CloudPBX,40.7432,-75.2242,39
633,1633558594,1654599250,20115,Charter Communications,43.3208,-88.0314,395766,CloudPBX,40.7432,-75.2242,44
634,1088334422,1654599251,13977,"FAIRPOINT COMMUNICATIONS, INC.",43.6948,-70.2905,395766,CloudPBX,40.7432,-75.2242,3
635,1761238421,1654599250,15128,Comwave Telecom Inc.,43.8432,-79.5644,395766,CloudPBX,40.7432,-75.2242,11
636,1654599251,2393314975,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5194,-52.8122,192
637,1176405700,1654599250,577,Bell Canada,43.9251,-78.8287,395766,CloudPBX,40.7432,-75.2242,6
638,1654599250,1176405700,395766,CloudPBX,40.7432,-75.2242,577,Bell Canada,43.9251,-78.8287,2
639,2393991154,1654599250,855,Bell Canada,47.4212,-52.8077,395766,CloudPBX,40.7432,-75.2242,174
640,1654599251,410719962,395766,CloudPBX,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,3
641,1654599251,1745809577,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.8686,-86.1003,5
642,2919711157,1654599251,6327,Shaw Communications Inc.,49.2833,-123.1298,395766,CloudPBX,40.7432,-75.2242,6
643,1654599251,2393991154,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.4212,-52.8077,147
644,2393991154,1654599251,855,Bell Canada,47.4212,-52.8077,395766,CloudPBX,40.7432,-75.2242,157
645,1654599250,2393991154,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.4212,-52.8077,155
646,2919711157,1654599250,6327,Shaw Communications Inc.,49.2833,-123.1298,395766,CloudPBX,40.7432,-75.2242,5
647,2393257311,1654599250,855,Bell Canada,47.5334,-52.7595,395766,CloudPBX,40.7432,-75.2242,46
648,2393257311,1654599251,855,Bell Canada,47.5334,-52.7595,395766,CloudPBX,40.7432,-75.2242,37
649,3429204010,1654599251,577,Bell Canada,49.2667,-122.7833,395766,CloudPBX,40.7432,-75.2242,2
650,1761238421,1654599251,15128,Comwave Telecom Inc.,43.8432,-79.5644,395766,CloudPBX,40.7432,-75.2242,15
651,1654599251,756118608,395766,CloudPBX,40.7432,-75.2242,7018,"AT&T Services, Inc.",39.1604,-119.8618,15
652,3225808050,1654599250,7992,Cogeco Cable,43.6319,-79.3716,395766,CloudPBX,40.7432,-75.2242,1
653,3225808050,1654599251,7992,Cogeco Cable,43.6319,-79.3716,395766,CloudPBX,40.7432,-75.2242,1
654,1654599251,3091463342,395766,CloudPBX,40.7432,-75.2242,6327,Shaw Communications Inc.,49.2866,-123.1158,4
655,1176405700,1654599251,577,Bell Canada,43.9251,-78.8287,395766,CloudPBX,40.7432,-75.2242,7
656,3429204010,1654599250,577,Bell Canada,49.2667,-122.7833,395766,CloudPBX,40.7432,-75.2242,3
657,1088334422,1654599250,13977,"FAIRPOINT COMMUNICATIONS, INC.",43.6948,-70.2905,395766,CloudPBX,40.7432,-75.2242,1
658,1654599250,1633558594,395766,CloudPBX,40.7432,-75.2242,20115,Charter Communications,43.3208,-88.0314,5
659,1745367638,1654599250,7018,"AT&T Services, Inc.",42.203,-83.3166,395766,CloudPBX,40.7432,-75.2242,3
660,1085557588,1654599250,852,TELUS Communications Inc.,48.4993,-123.4003,395766,CloudPBX,40.7432,-75.2242,2
661,3349638548,1654599251,22652,Fibrenoire Inc.,43.6564,-79.38600000000001,395766,CloudPBX,40.7432,-75.2242,111
662,1818172010,1654599250,7018,"AT&T Services, Inc.",42.5038,-83.4764,395766,CloudPBX,40.7432,-75.2242,2
663,3349638548,1654599250,22652,Fibrenoire Inc.,43.6564,-79.38600000000001,395766,CloudPBX,40.7432,-75.2242,97
664,1176754522,1654599250,22652,Fibrenoire Inc.,44.25,-80.55,395766,CloudPBX,40.7432,-75.2242,53
665,3349638557,1654599251,22652,Fibrenoire Inc.,43.6564,-79.38600000000001,395766,CloudPBX,40.7432,-75.2242,19
666,1664327376,1654599251,7018,"AT&T Services, Inc.",42.586000000000006,-83.5006,395766,CloudPBX,40.7432,-75.2242,2
667,1654599250,755177938,395766,CloudPBX,40.7432,-75.2242,40788,Start Communications,43.6605,-79.4633,8
668,1654599250,1217118538,395766,CloudPBX,40.7432,-75.2242,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,8
669,1654599251,1217118538,395766,CloudPBX,40.7432,-75.2242,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3
670,1654599250,2393314975,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5194,-52.8122,181
671,1654599250,2393257407,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5334,-52.7595,37
672,1654599250,2393314888,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5194,-52.8122,5
673,1654599251,1217118592,395766,CloudPBX,40.7432,-75.2242,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3
674,1654599250,1217122175,395766,CloudPBX,40.7432,-75.2242,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,1
675,1654599251,1217120689,395766,CloudPBX,40.7432,-75.2242,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,4
676,1654599251,418079237,395766,CloudPBX,40.7432,-75.2242,812,Rogers Communications Canada Inc.,43.6319,-79.3716,12
677,1654599251,2393277605,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,45.2308,-66.0953,11
678,1654599251,3638379597,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,42.9888,-82.3592,21
679,1654599251,2621001610,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5167,-52.7833,3
680,1654599250,3638379597,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,42.9888,-82.3592,16
681,2917629161,1654599251,22652,Fibrenoire Inc.,43.6784,-79.2941,395766,CloudPBX,40.7432,-75.2242,41
682,1176754522,1654599251,22652,Fibrenoire Inc.,44.25,-80.55,395766,CloudPBX,40.7432,-75.2242,70
683,1654599251,2393314888,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5194,-52.8122,7
684,1654599250,2393257311,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5334,-52.7595,21
685,2392981712,1654599250,855,Bell Canada,47.5986,-52.6926,395766,CloudPBX,40.7432,-75.2242,9
686,1654599251,2393257311,395766,CloudPBX,40.7432,-75.2242,855,Bell Canada,47.5334,-52.7595,25
687,2392981712,1654599251,855,Bell Canada,47.5986,-52.6926,395766,CloudPBX,40.7432,-75.2242,9
688,1654599250,1210498534,395766,CloudPBX,40.7432,-75.2242,7992,Cogeco Cable,42.8833,-82.15,12
689,2917629161,1654599250,22652,Fibrenoire Inc.,43.6784,-79.2941,395766,CloudPBX,40.7432,-75.2242,27
