,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long,count
457,3227975251,2892495006,395152,CloudPBX,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,49.1836,-123.1168,2
458,3626900266,3227975250,11478,Openface Inc.,45.47,-73.6686,395152,CloudPBX,43.6319,-79.3716,20
459,3227975251,3091502738,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1661,-122.5792,85
460,3227975250,1614101266,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.262,-123.0923,4
461,3227975251,3638379643,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,1
462,404020096,3227975250,7922,"Comcast Cable Communications, LLC",45.4509,-122.6962,395152,CloudPBX,43.6319,-79.3716,5
463,3227975250,843371666,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.316,-123.0576,106
464,3091502738,3227975251,6327,Shaw Communications Inc.,49.1661,-122.5792,395152,CloudPBX,43.6319,-79.3716,110
465,1614099078,3227975250,6327,Shaw Communications Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,11
466,3227975251,3091587566,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,53.5333,-113.9167,194
467,1178607163,3227975250,6327,Shaw Communications Inc.,52.0961,-106.6252,395152,CloudPBX,43.6319,-79.3716,82
468,3227975251,407953015,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,52
469,1178985642,3227975250,6327,Shaw Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,54
470,3227975251,3091581862,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,52.3834,-113.7853,67
471,3091504754,3227975251,6327,Shaw Communications Inc.,49.2603,-123.146,395152,CloudPBX,43.6319,-79.3716,28
472,3091492294,3227975251,6327,Shaw Communications Inc.,51.0876,-114.0214,395152,CloudPBX,43.6319,-79.3716,22
473,3478238583,3227975250,852,TELUS Communications Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,59
474,3227975250,3478238583,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.25,-123.1333,87
475,1178607163,3227975251,6327,Shaw Communications Inc.,52.0961,-106.6252,395152,CloudPBX,43.6319,-79.3716,75
476,1268628388,3227975251,852,TELUS Communications Inc.,49.8928,-119.4852,395152,CloudPBX,43.6319,-79.3716,46
477,3227975251,1247750725,395152,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",37.751,-97.822,35
478,409744844,3227975251,6327,Shaw Communications Inc.,48.4777,-123.3658,395152,CloudPBX,43.6319,-79.3716,40
479,3227975250,1268585584,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0423,-122.2835,11
480,2919331100,3227975250,6327,Shaw Communications Inc.,49.1661,-122.5792,395152,CloudPBX,43.6319,-79.3716,90
481,3509868766,3227975251,852,TELUS Communications Inc.,49.2769,-122.9761,395152,CloudPBX,43.6319,-79.3716,2
482,1674010043,3227975251,852,TELUS Communications Inc.,49.2275,-122.9301,395152,CloudPBX,43.6319,-79.3716,47
483,407953015,3227975250,6327,Shaw Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,20
484,3227975251,3091632362,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2788,-123.1139,115
485,410135255,3227975250,812,Rogers Communications Canada Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,4
486,410135255,3227975251,812,Rogers Communications Canada Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,1
487,1653562614,3227975250,19171,Stargate Connections Inc.,49.2397,-123.0407,395152,CloudPBX,43.6319,-79.3716,745
488,3227975250,1653562614,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2397,-123.0407,391
489,3227975251,2919711157,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2833,-123.1298,37
490,3227975250,3487077158,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2436,-122.7865,65
491,1268585584,3227975250,852,TELUS Communications Inc.,49.0423,-122.2835,395152,CloudPBX,43.6319,-79.3716,17
492,1176780562,3227975250,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,97
493,3227975250,1208104646,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.0997,-122.6526,7
494,3227975251,1085557588,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,48.4993,-123.4003,13
495,3473287046,3227975251,852,TELUS Communications Inc.,49.2767,-123.13,395152,CloudPBX,43.6319,-79.3716,56
496,3227975251,1674027313,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0423,-122.2835,14
497,3227975250,1150609937,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,53.4617,-113.37100000000001,15
498,3227975251,3463713115,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,43.6319,-79.3716,42
499,3227975250,1674027313,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0423,-122.2835,9
500,1653562614,3227975251,19171,Stargate Connections Inc.,49.2397,-123.0407,395152,CloudPBX,43.6319,-79.3716,721
501,3227975250,1755144993,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,53.2667,-113.5333,1
502,3227975251,3509868766,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2769,-122.9761,1
503,3227975250,3509868766,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2769,-122.9761,1
504,3509868766,3227975250,852,TELUS Communications Inc.,49.2769,-122.9761,395152,CloudPBX,43.6319,-79.3716,1
505,3227975250,845308522,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.8625,-119.5833,9
506,3227975250,844903169,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2302,-122.9952,8
507,3227975251,1096686281,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,46.7749,-71.3344,11
508,3227975250,1210478642,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.3512,-79.78399999999999,18
509,412233259,3227975250,7992,Cogeco Cable,44.9001,-76.2494,395152,CloudPBX,43.6319,-79.3716,13
510,3227975250,2926902910,395152,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,42.7597,-81.1762,19
511,408198199,3227975251,6327,Shaw Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,79
512,3227975251,3091504754,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2603,-123.146,19
513,3227975250,3638379600,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,18
514,3227975250,1806931219,395152,CloudPBX,43.6319,-79.3716,5645,"TekSavvy Solutions, Inc.",43.6784,-79.2941,21
515,3227975250,845316559,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0423,-122.2835,10
516,3227975251,2892906962,395152,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.6655,-79.4204,23
517,3227975251,1178607163,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,52.0961,-106.6252,93
518,2796681729,3227975250,20057,AT&T Mobility LLC,37.7749,-122.4194,395152,CloudPBX,43.6319,-79.3716,2
519,3227975251,1613864989,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2478,-122.9938,23
520,1674027313,3227975250,852,TELUS Communications Inc.,49.0423,-122.2835,395152,CloudPBX,43.6319,-79.3716,10
521,3463746574,3227975251,852,TELUS Communications Inc.,49.3597,-123.0377,395152,CloudPBX,43.6319,-79.3716,16
522,3227975251,3463746574,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3597,-123.0377,7
523,3227975250,408397590,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2175,-123.038,46
524,3091504754,3227975250,6327,Shaw Communications Inc.,49.2603,-123.146,395152,CloudPBX,43.6319,-79.3716,35
525,408397590,3227975251,6327,Shaw Communications Inc.,49.2175,-123.038,395152,CloudPBX,43.6319,-79.3716,36
526,3227975251,408397590,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2175,-123.038,47
527,3227975250,1163576676,395152,CloudPBX,43.6319,-79.3716,13768,Cogeco Peer 1,49.2344,-123.1451,10
528,1268519453,3227975250,852,TELUS Communications Inc.,49.0791,-122.7553,395152,CloudPBX,43.6319,-79.3716,51
529,3463746574,3227975250,852,TELUS Communications Inc.,49.3597,-123.0377,395152,CloudPBX,43.6319,-79.3716,11
530,408397590,3227975250,6327,Shaw Communications Inc.,49.2175,-123.038,395152,CloudPBX,43.6319,-79.3716,47
531,3227975250,1229507780,395152,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956,4
532,3227975251,2728152707,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.3222,-123.0834,65
533,2728152707,3227975251,852,TELUS Communications Inc.,49.3222,-123.0834,395152,CloudPBX,43.6319,-79.3716,45
534,3227975251,3487050211,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2646,-123.1648,18
535,3227975250,760135190,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3333,-82.0,20
536,760135190,3227975250,7992,Cogeco Cable,42.3333,-82.0,395152,CloudPBX,43.6319,-79.3716,17
537,3227975251,1210478642,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.3512,-79.78399999999999,27
538,3227975250,3091504754,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2603,-123.146,17
539,3227975250,1082947564,395152,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.6572,-79.3783,21
540,3227975251,1612055057,395152,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5183,-73.5023,1
541,3227975250,1090361019,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.1707,-122.7326,41
542,3227975250,1247750725,395152,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",37.751,-97.822,36
543,1247750725,3227975250,7922,"Comcast Cable Communications, LLC",37.751,-97.822,395152,CloudPBX,43.6319,-79.3716,37
544,3227975251,3225808030,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,2
545,1613864989,3227975251,6327,Shaw Communications Inc.,49.2478,-122.9938,395152,CloudPBX,43.6319,-79.3716,37
546,1178990922,3227975251,6327,Shaw Communications Inc.,49.2068,-122.4851,395152,CloudPBX,43.6319,-79.3716,49
547,1076757682,3227975250,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,2
548,3346985660,3227975251,852,TELUS Communications Inc.,53.55,-113.5,395152,CloudPBX,43.6319,-79.3716,26
549,1755145153,3227975250,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,1
550,1755145153,3227975251,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,3
551,3227975250,3473287046,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2767,-123.13,74
552,3227975250,1150482625,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,51.0419,-114.2,2
553,3091643406,3227975251,6327,Shaw Communications Inc.,53.5185,-113.6579,395152,CloudPBX,43.6319,-79.3716,10
554,3227975251,1210508163,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,21
555,2914472413,3227975251,852,TELUS Communications Inc.,49.812,-119.5076,395152,CloudPBX,43.6319,-79.3716,1
556,3091492294,3227975250,6327,Shaw Communications Inc.,51.0876,-114.0214,395152,CloudPBX,43.6319,-79.3716,14
557,3227975251,1177845440,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.8333,-79.5,5
558,3227975251,843331514,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.3222,-123.0834,23
559,3227975250,1268519453,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0791,-122.7553,91
560,2728149921,3227975251,852,TELUS Communications Inc.,49.1838,-121.9046,395152,CloudPBX,43.6319,-79.3716,1
561,3227975250,3429204010,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,49.2667,-122.7833,17
562,1076757682,3227975251,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,3
563,1268519453,3227975251,852,TELUS Communications Inc.,49.0791,-122.7553,395152,CloudPBX,43.6319,-79.3716,39
564,3227975250,3091619682,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,53.5428,-113.4974,4
565,3227975250,1674014486,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.299,-123.1408,20
566,843082421,3227975250,6327,Shaw Communications Inc.,49.2779,-123.0908,395152,CloudPBX,43.6319,-79.3716,22
567,410130769,3227975251,812,Rogers Communications Canada Inc.,49.8833,-97.1667,395152,CloudPBX,43.6319,-79.3716,1
568,407953015,3227975251,6327,Shaw Communications Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,22
569,3048414998,3227975251,262227,Claro Panamá S.A.,8.8803,-79.7833,395152,CloudPBX,43.6319,-79.3716,1
570,3227975251,1755145045,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,53.2667,-113.5333,1
571,1755145045,3227975251,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,6
572,3473289373,3227975250,852,TELUS Communications Inc.,49.2666,-123.1976,395152,CloudPBX,43.6319,-79.3716,14
573,1815898214,3227975251,33544,WiLine Networks Inc.,32.7191,-117.1607,395152,CloudPBX,43.6319,-79.3716,2
574,1815898214,3227975250,33544,WiLine Networks Inc.,32.7191,-117.1607,395152,CloudPBX,43.6319,-79.3716,2
575,1096686281,3227975251,577,Bell Canada,46.7749,-71.3344,395152,CloudPBX,43.6319,-79.3716,2
576,3227975251,412233259,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,44.9001,-76.2494,15
577,3227975251,2926902910,395152,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,42.7597,-81.1762,13
578,2926902910,3227975251,812,Rogers Communications Canada Inc.,42.7597,-81.1762,395152,CloudPBX,43.6319,-79.3716,17
579,3227975250,755174458,395152,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.2055,-79.9004,16
580,2919753001,3227975250,6327,Shaw Communications Inc.,50.1208,-122.9544,395152,CloudPBX,43.6319,-79.3716,4
581,843082421,3227975251,6327,Shaw Communications Inc.,49.2779,-123.0908,395152,CloudPBX,43.6319,-79.3716,22
582,845316559,3227975251,852,TELUS Communications Inc.,49.0423,-122.2835,395152,CloudPBX,43.6319,-79.3716,36
583,412233259,3227975251,7992,Cogeco Cable,44.9001,-76.2494,395152,CloudPBX,43.6319,-79.3716,6
584,3227975250,3473289373,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2666,-123.1976,3
585,3227975251,1163576676,395152,CloudPBX,43.6319,-79.3716,13768,Cogeco Peer 1,49.2344,-123.1451,10
586,3227975251,1268519453,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0791,-122.7553,101
587,1097728651,3227975251,25668,Cipherkey Exchange Corp.,49.35,-123.0679,395152,CloudPBX,43.6319,-79.3716,26
588,1755145045,3227975250,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,5
589,1268585584,3227975251,852,TELUS Communications Inc.,49.0423,-122.2835,395152,CloudPBX,43.6319,-79.3716,11
590,2919557342,3227975250,6327,Shaw Communications Inc.,49.8928,-119.4852,395152,CloudPBX,43.6319,-79.3716,113
591,3227975251,1268585584,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.0423,-122.2835,15
592,2926902910,3227975250,812,Rogers Communications Canada Inc.,42.7597,-81.1762,395152,CloudPBX,43.6319,-79.3716,19
593,3227975251,1082947564,395152,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.6572,-79.3783,18
594,3227975251,1097728651,395152,CloudPBX,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,49.35,-123.0679,9
595,3227975250,1085557588,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,48.4993,-123.4003,17
596,3227975250,3096962910,395152,CloudPBX,43.6319,-79.3716,36522,BELL MOBILITY INC.,49.1285,-122.6236,1
597,3096962910,3227975251,36522,BELL MOBILITY INC.,49.1285,-122.6236,395152,CloudPBX,43.6319,-79.3716,1
598,2796681729,3227975251,20057,AT&T Mobility LLC,37.7749,-122.4194,395152,CloudPBX,43.6319,-79.3716,2
599,3497165062,3227975250,22995,Xplornet Communications Inc.,46.2801,-79.4502,395152,CloudPBX,43.6319,-79.3716,1
600,3227975251,1208104646,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.0997,-122.6526,4
601,3227975250,3487050211,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2646,-123.1648,12
602,3227975251,1614099078,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.25,-123.1333,3
603,3227975250,1097728651,395152,CloudPBX,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,49.35,-123.0679,11
604,410135792,3227975251,812,Rogers Communications Canada Inc.,49.25,-123.1333,395152,CloudPBX,43.6319,-79.3716,1
605,3132943948,3227975251,18809,Cable Onda,8.9936,-79.5197,395152,CloudPBX,43.6319,-79.3716,23
606,3132943948,3227975250,18809,Cable Onda,8.9936,-79.5197,395152,CloudPBX,43.6319,-79.3716,18
607,3227975251,1150609937,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,53.4617,-113.37100000000001,28
608,3196975171,3227975250,18809,Cable Onda,8.9936,-79.5197,395152,CloudPBX,43.6319,-79.3716,1
609,3227975251,845308522,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.8625,-119.5833,4
610,3227975251,3480447027,395152,CloudPBX,43.6319,-79.3716,11478,Openface Inc.,45.4805,-73.5554,12
611,3227975250,3480447027,395152,CloudPBX,43.6319,-79.3716,11478,Openface Inc.,45.4805,-73.5554,8
612,3227975251,755174458,395152,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.2055,-79.9004,11
613,755174458,3227975251,40788,Start Communications,43.2055,-79.9004,395152,CloudPBX,43.6319,-79.3716,6
614,1613864989,3227975250,6327,Shaw Communications Inc.,49.2478,-122.9938,395152,CloudPBX,43.6319,-79.3716,38
615,3227975251,760135190,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3333,-82.0,21
616,760135190,3227975251,7992,Cogeco Cable,42.3333,-82.0,395152,CloudPBX,43.6319,-79.3716,18
617,3227975250,2982213860,395152,CloudPBX,43.6319,-79.3716,28573,CLARO S.A.,-22.8751,-43.2775,1
618,2919557342,3227975251,6327,Shaw Communications Inc.,49.8928,-119.4852,395152,CloudPBX,43.6319,-79.3716,90
619,3227975251,2919557342,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.8928,-119.4852,72
620,3227975250,1178985642,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2068,-122.4851,38
621,3227975250,2919557342,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.8928,-119.4852,67
622,3227975251,1674010043,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2275,-122.9301,12
623,1178964021,3227975250,6327,Shaw Communications Inc.,49.076,-121.9883,395152,CloudPBX,43.6319,-79.3716,1
624,3335015813,3227975251,11814,DISTRIBUTEL COMMUNICATIONS LTD.,43.648,-79.4177,395152,CloudPBX,43.6319,-79.3716,3
625,3227975250,1613864989,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.2478,-122.9938,22
626,3091464054,3227975251,6327,Shaw Communications Inc.,49.2866,-123.1158,395152,CloudPBX,43.6319,-79.3716,3
627,3227975251,1178964021,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.076,-121.9883,2
628,3227975250,1178964021,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.076,-121.9883,1
629,3227975250,1136605703,395152,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",26.1489,-80.1257,2
630,3227975250,3096962930,395152,CloudPBX,43.6319,-79.3716,36522,BELL MOBILITY INC.,49.1285,-122.6236,1
631,3227975250,1823246406,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,50.1122,-120.7942,10
632,3227975250,409744844,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,48.4777,-123.3658,3
633,3227975251,1210458902,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9998,-82.3926,21
634,1210458902,3227975251,7992,Cogeco Cable,42.9998,-82.3926,395152,CloudPBX,43.6319,-79.3716,35
635,3227975251,1210492883,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,18
636,2892495006,3227975250,25668,Cipherkey Exchange Corp.,49.1836,-123.1168,395152,CloudPBX,43.6319,-79.3716,1
637,3517667530,3227975251,852,TELUS Communications Inc.,43.6655,-79.4204,395152,CloudPBX,43.6319,-79.3716,1
638,3096962885,3227975251,36522,BELL MOBILITY INC.,49.1285,-122.6236,395152,CloudPBX,43.6319,-79.3716,1
639,1176398024,3227975250,577,Bell Canada,43.8113,-79.193,395152,CloudPBX,43.6319,-79.3716,204
640,1210551897,3227975250,7992,Cogeco Cable,42.9888,-82.3592,395152,CloudPBX,43.6319,-79.3716,1
641,1210551897,3227975251,7992,Cogeco Cable,42.9888,-82.3592,395152,CloudPBX,43.6319,-79.3716,1
642,3227975251,3517667552,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,43.6655,-79.4204,1
643,1176398024,3227975251,577,Bell Canada,43.8113,-79.193,395152,CloudPBX,43.6319,-79.3716,180
644,3227975251,1176398024,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.8113,-79.193,79
645,3349638548,3227975250,22652,Fibrenoire Inc.,43.6564,-79.38600000000001,395152,CloudPBX,43.6319,-79.3716,10
646,845308522,3227975251,852,TELUS Communications Inc.,49.8625,-119.5833,395152,CloudPBX,43.6319,-79.3716,10
647,2584060153,3227975251,852,TELUS Communications Inc.,49.7002,-123.156,395152,CloudPBX,43.6319,-79.3716,4
648,3497165062,3227975251,22995,Xplornet Communications Inc.,46.2801,-79.4502,395152,CloudPBX,43.6319,-79.3716,1
649,3227975251,1653562614,395152,CloudPBX,43.6319,-79.3716,19171,Stargate Connections Inc.,49.2397,-123.0407,355
650,3227975250,1176398024,395152,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.8113,-79.193,86
651,3227975251,844903169,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,49.2302,-122.9952,3
652,3227975251,1210551897,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,1
653,3227975250,3517667440,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,43.6655,-79.4204,1
654,3227975251,3517667440,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,43.6655,-79.4204,1
655,1210492883,3227975250,7992,Cogeco Cable,42.9578,-82.2777,395152,CloudPBX,43.6319,-79.3716,11
656,3227975250,1210458902,395152,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9998,-82.3926,18
657,3227975251,1229507780,395152,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956,2
658,1229507780,3227975250,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956,395152,CloudPBX,43.6319,-79.3716,4
659,1755145171,3227975250,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,25
660,1210492883,3227975251,7992,Cogeco Cable,42.9578,-82.2777,395152,CloudPBX,43.6319,-79.3716,6
661,2796168685,3227975250,20057,AT&T Mobility LLC,37.7749,-122.4194,395152,CloudPBX,43.6319,-79.3716,1
662,1755145171,3227975251,852,TELUS Communications Inc.,53.2667,-113.5333,395152,CloudPBX,43.6319,-79.3716,29
663,1097728651,3227975250,25668,Cipherkey Exchange Corp.,49.35,-123.0679,395152,CloudPBX,43.6319,-79.3716,22
664,844903169,3227975250,852,TELUS Communications Inc.,49.2302,-122.9952,395152,CloudPBX,43.6319,-79.3716,7
665,1096686281,3227975250,577,Bell Canada,46.7749,-71.3344,395152,CloudPBX,43.6319,-79.3716,1
666,3096962919,3227975251,36522,BELL MOBILITY INC.,49.1285,-122.6236,395152,CloudPBX,43.6319,-79.3716,2
667,3227975251,1755145171,395152,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,53.2667,-113.5333,7
668,1176779232,3227975251,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,8
669,1247750725,3227975251,7922,"Comcast Cable Communications, LLC",37.751,-97.822,395152,CloudPBX,43.6319,-79.3716,31
670,1136605703,3227975250,7922,"Comcast Cable Communications, LLC",26.1489,-80.1257,395152,CloudPBX,43.6319,-79.3716,1
671,3227975251,1176779232,395152,CloudPBX,43.6319,-79.3716,40029,Novus Entertainment Inc.,49.2788,-123.1139,2
672,3227975251,409744844,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,48.4777,-123.3658,6
673,1176779232,3227975250,40029,Novus Entertainment Inc.,49.2788,-123.1139,395152,CloudPBX,43.6319,-79.3716,9
674,3091397399,3227975250,6327,Shaw Communications Inc.,48.4167,-123.365,395152,CloudPBX,43.6319,-79.3716,6
675,3096962892,3227975250,36522,BELL MOBILITY INC.,49.1285,-122.6236,395152,CloudPBX,43.6319,-79.3716,1
676,2919753001,3227975251,6327,Shaw Communications Inc.,50.1208,-122.9544,395152,CloudPBX,43.6319,-79.3716,5
677,1268592739,3227975251,852,TELUS Communications Inc.,49.1661,-122.5792,395152,CloudPBX,43.6319,-79.3716,1
678,1268592739,3227975250,852,TELUS Communications Inc.,49.1661,-122.5792,395152,CloudPBX,43.6319,-79.3716,1
679,2982213860,3227975250,28573,CLARO S.A.,-22.8751,-43.2775,395152,CloudPBX,43.6319,-79.3716,1
680,3235838031,3227975251,1403,EBOX,45.5009,-73.5877,395152,CloudPBX,43.6319,-79.3716,17
681,3235838031,3227975250,1403,EBOX,45.5009,-73.5877,395152,CloudPBX,43.6319,-79.3716,20
682,3091464466,3227975251,6327,Shaw Communications Inc.,49.2795,-123.0667,395152,CloudPBX,43.6319,-79.3716,2
683,3227975251,1614101266,395152,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.262,-123.0923,4
684,3091461651,3227975251,6327,Shaw Communications Inc.,49.1285,-122.6236,395152,CloudPBX,43.6319,-79.3716,9
685,3091461651,3227975250,6327,Shaw Communications Inc.,49.1285,-122.6236,395152,CloudPBX,43.6319,-79.3716,7
686,845308522,3227975250,852,TELUS Communications Inc.,49.8625,-119.5833,395152,CloudPBX,43.6319,-79.3716,13
687,1217391282,3227975250,812,Rogers Communications Canada Inc.,51.1047,-114.1148,395152,CloudPBX,43.6319,-79.3716,1
