,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long,count
235,1168513323,3227975506,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,393755,CloudPBX,43.6319,-79.3716,430
236,1676231243,3227975506,812,Rogers Communications Canada Inc.,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,110
237,3227975507,755174458,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.2055,-79.9004,122
238,412232415,3227975506,7992,Cogeco Cable,42.95,-82.1167,393755,CloudPBX,43.6319,-79.3716,412
239,3227975507,2914253051,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5528,-73.6411,1368
240,3638379050,3227975506,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,260
241,2914253051,3227975507,5769,Videotron Telecom Ltee,45.5528,-73.6411,393755,CloudPBX,43.6319,-79.3716,1208
242,3227975507,855009785,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,124
243,3227975507,855010549,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,341
244,3227975507,1279424612,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,44.3572,-79.6929,162
245,3227975507,2393098834,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5124,-52.6729,160
246,3227975507,1761238421,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.8432,-79.5644,596
247,3227975507,1676624188,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0443,-81.2391,696
248,3227975506,755174586,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.6656,-79.383,325
249,1210505719,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,146
250,3227975507,1676626115,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0123,-81.2307,93
251,3227975507,1675902784,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.8582,-79.3985,744
252,3227975506,1761238213,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.0233,-81.1643,345
253,3233432126,3227975507,7992,Cogeco Cable,43.3799,-79.7668,393755,CloudPBX,43.6319,-79.3716,234
254,3227975507,755174586,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.6656,-79.383,296
255,1210475242,3227975506,7992,Cogeco Cable,42.2949,-83.052,393755,CloudPBX,43.6319,-79.3716,432
256,3227975507,2904576785,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,47.5986,-52.6926,101
257,3227975507,3345303600,393755,CloudPBX,43.6319,-79.3716,14007,Skyway West,43.623000000000005,-79.3936,4857
258,2266474856,3227975507,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,393755,CloudPBX,43.6319,-79.3716,1570
259,1761238166,3227975506,15128,Comwave Telecom Inc.,43.0233,-81.1643,393755,CloudPBX,43.6319,-79.3716,1223
260,3227975506,1663736670,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",37.751,-97.822,81
261,3227975507,1210458758,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,279
262,3227975506,1675902784,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.8582,-79.3985,675
263,405972613,3227975507,40788,Start Communications,42.7898,-80.204,393755,CloudPBX,43.6319,-79.3716,4
264,3227975506,1745809577,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8686,-86.1003,265
265,1676624188,3227975507,812,Rogers Communications Canada Inc.,43.0443,-81.2391,393755,CloudPBX,43.6319,-79.3716,1102
266,3227975507,1210467562,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,102
267,760135174,3227975506,7992,Cogeco Cable,42.3333,-82.0,393755,CloudPBX,43.6319,-79.3716,263
268,3227975507,755171943,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,42.9915,-81.3402,138
269,755174586,3227975507,40788,Start Communications,43.6656,-79.383,393755,CloudPBX,43.6319,-79.3716,130
270,3091643406,3227975507,6327,Shaw Communications Inc.,53.5185,-113.6579,393755,CloudPBX,43.6319,-79.3716,118
271,412232343,3227975507,7992,Cogeco Cable,42.95,-82.1167,393755,CloudPBX,43.6319,-79.3716,391
272,3227975507,3638379643,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,97
273,3227975506,3626900266,393755,CloudPBX,43.6319,-79.3716,11478,Openface Inc.,45.47,-73.6686,310
274,1082947124,3227975507,40788,Start Communications,43.6572,-79.3783,393755,CloudPBX,43.6319,-79.3716,328
275,760135174,3227975507,7992,Cogeco Cable,42.3333,-82.0,393755,CloudPBX,43.6319,-79.3716,325
276,755175188,3227975507,40788,Start Communications,42.9915,-81.3402,393755,CloudPBX,43.6319,-79.3716,75
277,3227975507,2393257407,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5334,-52.7595,107
278,3638379699,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,368
279,3227975507,2886637142,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8227,-86.145,41
280,3227975507,2393257342,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5334,-52.7595,127
281,3227975506,3233432126,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.3799,-79.7668,183
282,3227975507,3480447027,393755,CloudPBX,43.6319,-79.3716,11478,Openface Inc.,45.4805,-73.5554,210
283,1761238328,3227975507,15128,Comwave Telecom Inc.,43.8432,-79.5644,393755,CloudPBX,43.6319,-79.3716,38
284,3227975507,412233259,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,44.9001,-76.2494,351
285,3227975507,409640138,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",40.4894,-85.5977,240
286,3227975506,760135190,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3333,-82.0,585
287,1677622403,3227975507,812,Rogers Communications Canada Inc.,43.0123,-81.2307,393755,CloudPBX,43.6319,-79.3716,64
288,3227975506,855010549,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,250
289,760135190,3227975506,7992,Cogeco Cable,42.3333,-82.0,393755,CloudPBX,43.6319,-79.3716,691
290,412232355,3227975506,7992,Cogeco Cable,42.95,-82.1167,393755,CloudPBX,43.6319,-79.3716,395
291,2266474856,3227975506,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,393755,CloudPBX,43.6319,-79.3716,1746
292,755171943,3227975507,40788,Start Communications,42.9915,-81.3402,393755,CloudPBX,43.6319,-79.3716,154
293,2917629101,3227975506,22652,Fibrenoire Inc.,43.6784,-79.2941,393755,CloudPBX,43.6319,-79.3716,50
294,3227975507,412234426,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,44.1665,-77.4037,13
295,3227975506,2393257342,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5334,-52.7595,115
296,3227975507,1745809577,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8686,-86.1003,253
297,3227975507,2926783645,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,42.8909,-81.3236,153
298,1676917179,3227975506,812,Rogers Communications Canada Inc.,43.0443,-81.2391,393755,CloudPBX,43.6319,-79.3716,565
299,1676626115,3227975506,812,Rogers Communications Canada Inc.,43.0123,-81.2307,393755,CloudPBX,43.6319,-79.3716,101
300,3227975507,760135174,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3333,-82.0,217
301,1761238166,3227975507,15128,Comwave Telecom Inc.,43.0233,-81.1643,393755,CloudPBX,43.6319,-79.3716,1276
302,1176303759,3227975506,36522,BELL MOBILITY INC.,44.2099,-80.6238,393755,CloudPBX,43.6319,-79.3716,116
303,3227975506,412232415,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.95,-82.1167,255
304,1676231243,3227975507,812,Rogers Communications Canada Inc.,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,132
305,3227975507,3638379050,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,160
306,2914253051,3227975506,5769,Videotron Telecom Ltee,45.5528,-73.6411,393755,CloudPBX,43.6319,-79.3716,1018
307,3518471202,3227975506,7794,Execulink Telecom Inc.,42.9856,-81.1821,393755,CloudPBX,43.6319,-79.3716,552
308,412232343,3227975506,7992,Cogeco Cable,42.95,-82.1167,393755,CloudPBX,43.6319,-79.3716,436
309,3227975506,1676506245,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.6087,-79.4207,646
310,3638379050,3227975507,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,310
311,1754333190,3227975507,15290,Allstream Corp.,43.6513,-79.3756,393755,CloudPBX,43.6319,-79.3716,580
312,3227975506,3233445238,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.8833,-82.15,269
313,3227975506,1096686281,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,46.7749,-71.3344,132
314,3227975507,1179661323,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5354,-73.6061,59
315,3227975507,2393257217,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5334,-52.7595,46
316,3227975506,755176040,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.7276,-79.3148,10
317,3227975506,3096535828,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,44.3572,-79.6929,84
318,3638379090,3227975507,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,49
319,3227975506,1168513323,393755,CloudPBX,43.6319,-79.3716,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,314
320,3227975507,411891757,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,42.9888,-82.3592,217
321,3227975507,1249172405,393755,CloudPBX,43.6319,-79.3716,15122,Point to Point Broadband Inc.,44.4548,-79.7352,1095
322,3227975506,1761238328,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.8432,-79.5644,31
323,1249172405,3227975507,15122,Point to Point Broadband Inc.,44.4548,-79.7352,393755,CloudPBX,43.6319,-79.3716,854
324,1675801513,3227975507,812,Rogers Communications Canada Inc.,43.1432,-80.7338,393755,CloudPBX,43.6319,-79.3716,227
325,3227975507,1217120081,393755,CloudPBX,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,72
326,3227975507,412232415,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.95,-82.1167,259
327,3227975506,1177845440,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.8333,-79.5,83
328,3227975507,1176303759,393755,CloudPBX,43.6319,-79.3716,36522,BELL MOBILITY INC.,44.2099,-80.6238,184
329,3227975507,2892906962,393755,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.6655,-79.4204,83
330,1761238353,3227975506,15128,Comwave Telecom Inc.,43.8432,-79.5644,393755,CloudPBX,43.6319,-79.3716,27
331,2734649395,3227975506,40788,Start Communications,43.623000000000005,-79.3936,393755,CloudPBX,43.6319,-79.3716,165
332,3227975506,1675801513,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.1432,-80.7338,94
333,3332465478,3227975507,6171,WorldGate,53.4914,-113.4802,393755,CloudPBX,43.6319,-79.3716,524
334,417208698,3227975506,11260,EastLink,45.2,-64.1167,393755,CloudPBX,43.6319,-79.3716,4075
335,1668866301,3227975506,7018,"AT&T Services, Inc.",42.5038,-83.4764,393755,CloudPBX,43.6319,-79.3716,10
336,3476451441,3227975507,20161,TeraGo Networks Inc.,43.8227,-79.3946,393755,CloudPBX,43.6319,-79.3716,70
337,1668866301,3227975507,7018,"AT&T Services, Inc.",42.5038,-83.4764,393755,CloudPBX,43.6319,-79.3716,32
338,2389713698,3227975507,577,Bell Canada,43.6656,-79.383,393755,CloudPBX,43.6319,-79.3716,70
339,1676917179,3227975507,812,Rogers Communications Canada Inc.,43.0443,-81.2391,393755,CloudPBX,43.6319,-79.3716,587
340,405971680,3227975507,40788,Start Communications,43.323,-79.8092,393755,CloudPBX,43.6319,-79.3716,56
341,3233437606,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,194
342,3332465478,3227975506,6171,WorldGate,53.4914,-113.4802,393755,CloudPBX,43.6319,-79.3716,495
343,1210475242,3227975507,7992,Cogeco Cable,42.2949,-83.052,393755,CloudPBX,43.6319,-79.3716,400
344,3476451441,3227975506,20161,TeraGo Networks Inc.,43.8227,-79.3946,393755,CloudPBX,43.6319,-79.3716,78
345,3227975507,1676003536,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.6572,-79.3783,121
346,3227975506,2730633589,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8512,-86.2651,292
347,3518471202,3227975507,7794,Execulink Telecom Inc.,42.9856,-81.1821,393755,CloudPBX,43.6319,-79.3716,518
348,3227975507,3233437542,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,158
349,3227975507,1611994918,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,46.8287,-71.334,435
350,3638379699,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,354
351,3227975506,412232343,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.95,-82.1167,544
352,1761238213,3227975506,15128,Comwave Telecom Inc.,43.0233,-81.1643,393755,CloudPBX,43.6319,-79.3716,237
353,3346985660,3227975506,852,TELUS Communications Inc.,53.55,-113.5,393755,CloudPBX,43.6319,-79.3716,332
354,3227975506,2734649395,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.623000000000005,-79.3936,127
355,1611994918,3227975507,5769,Videotron Telecom Ltee,46.8287,-71.334,393755,CloudPBX,43.6319,-79.3716,307
356,1177845440,3227975506,577,Bell Canada,43.8333,-79.5,393755,CloudPBX,43.6319,-79.3716,211
357,3227975507,760135190,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3333,-82.0,565
358,2393257259,3227975506,855,Bell Canada,47.5334,-52.7595,393755,CloudPBX,43.6319,-79.3716,121
359,3227975506,846445455,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,593
360,3227975506,3091461651,393755,CloudPBX,43.6319,-79.3716,6327,Shaw Communications Inc.,49.1285,-122.6236,139
361,3227975506,1749006169,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.9738,-86.1765,120
362,3227975507,1082947124,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.6572,-79.3783,168
363,3638379090,3227975506,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,54
364,3638379112,3227975506,7992,Cogeco Cable,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,466
365,3227975507,1210458660,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9062,-82.11,371
366,3227975506,2393098834,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5124,-52.6729,154
367,3227975507,2730633589,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8512,-86.2651,307
368,3227975506,3638379699,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,930
369,3227975507,3233432126,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.3799,-79.7668,196
370,1210467570,3227975506,7992,Cogeco Cable,43.6319,-79.3716,393755,CloudPBX,43.6319,-79.3716,52
371,3227975507,1677622403,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0123,-81.2307,94
372,3227975506,1082947488,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.8404,-79.0251,264
373,3227975507,1210492887,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,111
374,3227975507,215430723,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",37.751,-97.822,671
375,1676506245,3227975506,812,Rogers Communications Canada Inc.,44.6087,-79.4207,393755,CloudPBX,43.6319,-79.3716,569
376,1082947488,3227975506,40788,Start Communications,43.8404,-79.0251,393755,CloudPBX,43.6319,-79.3716,326
377,3227975506,1210486946,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,199
378,1210467570,3227975507,7992,Cogeco Cable,43.6319,-79.3716,393755,CloudPBX,43.6319,-79.3716,43
379,3227975507,1210486946,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,210
380,3227975507,1217356878,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.7223,-79.4504,235
381,1177845440,3227975507,577,Bell Canada,43.8333,-79.5,393755,CloudPBX,43.6319,-79.3716,235
382,3227975507,1676917179,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0443,-81.2391,248
383,3227975506,1210491342,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.3167,-82.9,82
384,3227975507,2734649395,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.623000000000005,-79.3936,126
385,2734649395,3227975507,40788,Start Communications,43.623000000000005,-79.3936,393755,CloudPBX,43.6319,-79.3716,199
386,3227975507,1096686281,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,46.7749,-71.3344,108
387,3227975507,1210505719,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,262
388,1217073606,3227975506,812,Rogers Communications Canada Inc.,43.75,-79.3978,393755,CloudPBX,43.6319,-79.3716,98
389,3227975506,2266474856,393755,CloudPBX,43.6319,-79.3716,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,452
390,3227975506,1745319148,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8401,-86.0548,227
391,3227975507,1676918269,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0443,-81.2391,391
392,3227975507,1168513323,393755,CloudPBX,43.6319,-79.3716,36493,FIBERNETICS CORPORATION,43.5637,-79.7202,432
393,855010549,3227975507,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,393755,CloudPBX,43.6319,-79.3716,86
394,3227975507,3517667510,393755,CloudPBX,43.6319,-79.3716,852,TELUS Communications Inc.,43.6655,-79.4204,162
395,3227975506,2393257217,393755,CloudPBX,43.6319,-79.3716,855,Bell Canada,47.5334,-52.7595,40
396,3227975507,851532189,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",42.2639,-88.8443,248
397,3227975507,1210505628,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,76
398,1210505669,3227975507,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,476
399,1082947184,3227975507,40788,Start Communications,43.6572,-79.3783,393755,CloudPBX,43.6319,-79.3716,179
400,1676624188,3227975506,812,Rogers Communications Canada Inc.,43.0443,-81.2391,393755,CloudPBX,43.6319,-79.3716,1068
401,3227975506,409640138,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",40.4894,-85.5977,245
402,3227975507,1088896207,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,42.9644,-82.3259,24
403,3227975506,1210505669,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,605
404,3227975507,1210475242,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.2949,-83.052,136
405,3227975506,215430723,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",37.751,-97.822,584
406,3227975506,1826039003,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.7838,-86.0477,323
407,3227975507,1676231243,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.3572,-79.6929,84
408,3227975507,2927035370,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.3001,-79.6496,183
409,1675801513,3227975506,812,Rogers Communications Canada Inc.,43.1432,-80.7338,393755,CloudPBX,43.6319,-79.3716,206
410,3227975507,1210508163,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,336
411,3227975507,1826039003,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.7838,-86.0477,389
412,2917629161,3227975506,22652,Fibrenoire Inc.,43.6784,-79.2941,393755,CloudPBX,43.6319,-79.3716,87
413,3227975507,1745319148,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8401,-86.0548,215
414,3480447027,3227975506,11478,Openface Inc.,45.4805,-73.5554,393755,CloudPBX,43.6319,-79.3716,8
415,3227975507,2389713698,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.6656,-79.383,157
416,1210467562,3227975506,7992,Cogeco Cable,43.6319,-79.3716,393755,CloudPBX,43.6319,-79.3716,69
417,3227975506,1210467562,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,43.6319,-79.3716,91
418,3227975507,1745054491,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.7132,-86.2617,291
419,3227975507,1761238213,393755,CloudPBX,43.6319,-79.3716,15128,Comwave Telecom Inc.,43.0233,-81.1643,374
420,1217118827,3227975506,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,393755,CloudPBX,43.6319,-79.3716,52
421,3227975506,1676231243,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,44.3572,-79.6929,94
422,3227975506,3233437606,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9578,-82.2777,93
423,3227975506,3476451441,393755,CloudPBX,43.6319,-79.3716,20161,TeraGo Networks Inc.,43.8227,-79.3946,17
424,3227975507,755175897,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.4032,-79.7186,68
425,1210492887,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,127
426,1761238421,3227975506,15128,Comwave Telecom Inc.,43.8432,-79.5644,393755,CloudPBX,43.6319,-79.3716,1061
427,3227975507,3096535828,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,44.3572,-79.6929,96
428,3346985660,3227975507,852,TELUS Communications Inc.,53.55,-113.5,393755,CloudPBX,43.6319,-79.3716,385
429,1677622403,3227975506,812,Rogers Communications Canada Inc.,43.0123,-81.2307,393755,CloudPBX,43.6319,-79.3716,60
430,3096535828,3227975507,577,Bell Canada,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,122
431,3227975507,405133426,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5394,-73.6513,217
432,3227975506,1827712019,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.8512,-86.2651,163
433,3227975506,405133426,393755,CloudPBX,43.6319,-79.3716,5769,Videotron Telecom Ltee,45.5394,-73.6513,217
434,3227975506,851532189,393755,CloudPBX,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",42.2639,-88.8443,263
435,3227975506,1754333190,393755,CloudPBX,43.6319,-79.3716,15290,Allstream Corp.,43.6513,-79.3756,286
436,3227975506,2389713698,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.6656,-79.383,132
437,3227975506,1088896207,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,42.9644,-82.3259,34
438,3227975506,1210458874,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,343
439,3638379657,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,31
440,1232637488,3227975506,7922,"Comcast Cable Communications, LLC",28.8743,-81.686,393755,CloudPBX,43.6319,-79.3716,27
441,3227975507,1676935419,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0614,-80.9943,297
442,3227975507,1663736670,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",37.751,-97.822,90
443,3227975506,405971680,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.323,-79.8092,68
444,3227975507,3638379076,393755,CloudPBX,43.6319,-79.3716,7992,Cogeco Cable,42.9888,-82.3592,712
445,3227975506,1676361733,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.8177,-79.2819,26
446,3227975506,1745054491,393755,CloudPBX,43.6319,-79.3716,7018,"AT&T Services, Inc.",39.7132,-86.2617,214
447,3096535828,3227975506,577,Bell Canada,44.3572,-79.6929,393755,CloudPBX,43.6319,-79.3716,122
448,3626900266,3227975506,11478,Openface Inc.,45.47,-73.6686,393755,CloudPBX,43.6319,-79.3716,146
449,3227975506,755174458,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.2055,-79.9004,140
450,3227975507,1217073606,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.75,-79.3978,101
451,755177515,3227975507,40788,Start Communications,43.0233,-81.1643,393755,CloudPBX,43.6319,-79.3716,89
452,3475125866,3227975506,6171,WorldGate,53.4154,-113.4178,393755,CloudPBX,43.6319,-79.3716,54
453,411891757,3227975506,40788,Start Communications,42.9888,-82.3592,393755,CloudPBX,43.6319,-79.3716,34
454,755174458,3227975507,40788,Start Communications,43.2055,-79.9004,393755,CloudPBX,43.6319,-79.3716,157
455,3227975506,1217356878,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.7223,-79.4504,179
456,3227975507,755178755,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.0147,-81.3049,214
457,3227975507,1177845440,393755,CloudPBX,43.6319,-79.3716,577,Bell Canada,43.8333,-79.5,92
458,3227975507,410719962,393755,CloudPBX,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264,191
459,1088896207,3227975507,577,Bell Canada,42.9644,-82.3259,393755,CloudPBX,43.6319,-79.3716,18
460,1176303759,3227975507,36522,BELL MOBILITY INC.,44.2099,-80.6238,393755,CloudPBX,43.6319,-79.3716,116
461,2734649927,3227975506,40788,Start Communications,43.623000000000005,-79.3936,393755,CloudPBX,43.6319,-79.3716,93
462,3227975507,2734649919,393755,CloudPBX,43.6319,-79.3716,40788,Start Communications,43.623000000000005,-79.3936,178
463,1210505628,3227975506,7992,Cogeco Cable,42.9578,-82.2777,393755,CloudPBX,43.6319,-79.3716,165
464,3227975506,1676624188,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.0443,-81.2391,653
465,2479013111,3227975506,15128,Comwave Telecom Inc.,43.2164,-79.7423,393755,CloudPBX,43.6319,-79.3716,110
466,1088896207,3227975506,577,Bell Canada,42.9644,-82.3259,393755,CloudPBX,43.6319,-79.3716,20
467,3227975507,1676361733,393755,CloudPBX,43.6319,-79.3716,812,Rogers Communications Canada Inc.,43.8177,-79.2819,27
468,1761238353,3227975507,15128,Comwave Telecom Inc.,43.8432,-79.5644,393755,CloudPBX,43.6319,-79.3716,27
