,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
61084,3227975251,395152,CloudPBX,43.6319,-79.3716,407953015,6327,Shaw Communications Inc.,49.2788,-123.1139
61504,1178985642,6327,Shaw Communications Inc.,49.2068,-122.4851,3227975250,395152,CloudPBX,43.6319,-79.3716
61987,3227975251,395152,CloudPBX,43.6319,-79.3716,3091581862,6327,Shaw Communications Inc.,52.3834,-113.7853
62106,3091504754,6327,Shaw Communications Inc.,49.2603,-123.146,3227975251,395152,CloudPBX,43.6319,-79.3716
62701,3091492294,6327,Shaw Communications Inc.,51.0876,-114.0214,3227975251,395152,CloudPBX,43.6319,-79.3716
63073,3478238583,852,TELUS Communications Inc.,49.25,-123.1333,3227975250,395152,CloudPBX,43.6319,-79.3716
63399,3227975250,395152,CloudPBX,43.6319,-79.3716,3478238583,852,TELUS Communications Inc.,49.25,-123.1333
64169,1178607163,6327,Shaw Communications Inc.,52.0961,-106.6252,3227975251,395152,CloudPBX,43.6319,-79.3716
64242,1268628388,852,TELUS Communications Inc.,49.8928,-119.4852,3227975251,395152,CloudPBX,43.6319,-79.3716
64562,3227975251,395152,CloudPBX,43.6319,-79.3716,1247750725,7922,"Comcast Cable Communications, LLC",37.751,-97.822
65730,409744844,6327,Shaw Communications Inc.,48.4777,-123.3658,3227975251,395152,CloudPBX,43.6319,-79.3716
66363,3227975250,395152,CloudPBX,43.6319,-79.3716,1268585584,852,TELUS Communications Inc.,49.0423,-122.2835
68215,2919331100,6327,Shaw Communications Inc.,49.1661,-122.5792,3227975250,395152,CloudPBX,43.6319,-79.3716
68388,3509868766,852,TELUS Communications Inc.,49.2769,-122.9761,3227975251,395152,CloudPBX,43.6319,-79.3716
69003,1674010043,852,TELUS Communications Inc.,49.2275,-122.9301,3227975251,395152,CloudPBX,43.6319,-79.3716
69087,407953015,6327,Shaw Communications Inc.,49.2788,-123.1139,3227975250,395152,CloudPBX,43.6319,-79.3716
69179,3227975251,395152,CloudPBX,43.6319,-79.3716,3091632362,6327,Shaw Communications Inc.,49.2788,-123.1139
69953,410135255,812,Rogers Communications Canada Inc.,49.25,-123.1333,3227975250,395152,CloudPBX,43.6319,-79.3716
70767,410135255,812,Rogers Communications Canada Inc.,49.25,-123.1333,3227975251,395152,CloudPBX,43.6319,-79.3716
71485,1653562614,19171,Stargate Connections Inc.,49.2397,-123.0407,3227975250,395152,CloudPBX,43.6319,-79.3716
71674,3227975250,395152,CloudPBX,43.6319,-79.3716,1653562614,19171,Stargate Connections Inc.,49.2397,-123.0407
71678,3227975251,395152,CloudPBX,43.6319,-79.3716,2919711157,6327,Shaw Communications Inc.,49.2833,-123.1298
72970,3227975250,395152,CloudPBX,43.6319,-79.3716,3487077158,852,TELUS Communications Inc.,49.2436,-122.7865
73119,1268585584,852,TELUS Communications Inc.,49.0423,-122.2835,3227975250,395152,CloudPBX,43.6319,-79.3716
73934,1176780562,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975250,395152,CloudPBX,43.6319,-79.3716
74735,3227975250,395152,CloudPBX,43.6319,-79.3716,1208104646,6327,Shaw Communications Inc.,49.0997,-122.6526
74901,3227975251,395152,CloudPBX,43.6319,-79.3716,1085557588,852,TELUS Communications Inc.,48.4993,-123.4003
75766,3473287046,852,TELUS Communications Inc.,49.2767,-123.13,3227975251,395152,CloudPBX,43.6319,-79.3716
76503,3227975251,395152,CloudPBX,43.6319,-79.3716,1674027313,852,TELUS Communications Inc.,49.0423,-122.2835
76718,3227975250,395152,CloudPBX,43.6319,-79.3716,1150609937,6327,Shaw Communications Inc.,53.4617,-113.371
76758,3227975251,395152,CloudPBX,43.6319,-79.3716,3463713115,852,TELUS Communications Inc.,43.6319,-79.3716
77070,3227975250,395152,CloudPBX,43.6319,-79.3716,1674027313,852,TELUS Communications Inc.,49.0423,-122.2835
77540,1653562614,19171,Stargate Connections Inc.,49.2397,-123.0407,3227975251,395152,CloudPBX,43.6319,-79.3716
77869,3227975250,395152,CloudPBX,43.6319,-79.3716,1755144993,852,TELUS Communications Inc.,53.2667,-113.5333
77879,3227975251,395152,CloudPBX,43.6319,-79.3716,3509868766,852,TELUS Communications Inc.,49.2769,-122.9761
77907,3227975250,395152,CloudPBX,43.6319,-79.3716,3509868766,852,TELUS Communications Inc.,49.2769,-122.9761
77915,3509868766,852,TELUS Communications Inc.,49.2769,-122.9761,3227975250,395152,CloudPBX,43.6319,-79.3716
78209,3227975250,395152,CloudPBX,43.6319,-79.3716,845308522,852,TELUS Communications Inc.,49.8625,-119.5833
78388,3227975250,395152,CloudPBX,43.6319,-79.3716,844903169,852,TELUS Communications Inc.,49.2302,-122.9952
90520,3227975251,395152,CloudPBX,43.6319,-79.3716,1096686281,577,Bell Canada,46.7749,-71.3344
93599,3227975250,395152,CloudPBX,43.6319,-79.3716,1210478642,7992,Cogeco Cable,43.3512,-79.784
96303,412233259,7992,Cogeco Cable,44.9001,-76.2494,3227975250,395152,CloudPBX,43.6319,-79.3716
98851,3227975250,395152,CloudPBX,43.6319,-79.3716,2926902910,812,Rogers Communications Canada Inc.,42.7597,-81.1762
103419,408198199,6327,Shaw Communications Inc.,49.2795,-123.0667,3227975251,395152,CloudPBX,43.6319,-79.3716
103426,3227975251,395152,CloudPBX,43.6319,-79.3716,3091504754,6327,Shaw Communications Inc.,49.2603,-123.146
104847,3227975250,395152,CloudPBX,43.6319,-79.3716,3638379600,7992,Cogeco Cable,42.9888,-82.3592
105824,3227975250,395152,CloudPBX,43.6319,-79.3716,1806931219,5645,"TekSavvy Solutions, Inc.",43.6784,-79.2941
105940,3227975250,395152,CloudPBX,43.6319,-79.3716,845316559,852,TELUS Communications Inc.,49.0423,-122.2835
106070,3227975251,395152,CloudPBX,43.6319,-79.3716,2892906962,15290,Allstream Corp.,43.6655,-79.4204
107699,3227975251,395152,CloudPBX,43.6319,-79.3716,1178607163,6327,Shaw Communications Inc.,52.0961,-106.6252
109117,2796681729,20057,AT&T Mobility LLC,37.7749,-122.4194,3227975250,395152,CloudPBX,43.6319,-79.3716
110160,3227975251,395152,CloudPBX,43.6319,-79.3716,1613864989,6327,Shaw Communications Inc.,49.2478,-122.9938
110740,1674027313,852,TELUS Communications Inc.,49.0423,-122.2835,3227975250,395152,CloudPBX,43.6319,-79.3716
111357,3463746574,852,TELUS Communications Inc.,49.3597,-123.0377,3227975251,395152,CloudPBX,43.6319,-79.3716
112877,3227975251,395152,CloudPBX,43.6319,-79.3716,3463746574,852,TELUS Communications Inc.,49.3597,-123.0377
113883,3227975250,395152,CloudPBX,43.6319,-79.3716,408397590,6327,Shaw Communications Inc.,49.2175,-123.038
114120,3091504754,6327,Shaw Communications Inc.,49.2603,-123.146,3227975250,395152,CloudPBX,43.6319,-79.3716
115834,408397590,6327,Shaw Communications Inc.,49.2175,-123.038,3227975251,395152,CloudPBX,43.6319,-79.3716
116087,3227975251,395152,CloudPBX,43.6319,-79.3716,408397590,6327,Shaw Communications Inc.,49.2175,-123.038
116700,3227975250,395152,CloudPBX,43.6319,-79.3716,1163576676,13768,Cogeco Peer 1,49.2344,-123.1451
116747,1268519453,852,TELUS Communications Inc.,49.0791,-122.7553,3227975250,395152,CloudPBX,43.6319,-79.3716
118580,3463746574,852,TELUS Communications Inc.,49.3597,-123.0377,3227975250,395152,CloudPBX,43.6319,-79.3716
119163,408397590,6327,Shaw Communications Inc.,49.2175,-123.038,3227975250,395152,CloudPBX,43.6319,-79.3716
121323,3227975250,395152,CloudPBX,43.6319,-79.3716,1229507780,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956
121964,3227975251,395152,CloudPBX,43.6319,-79.3716,2728152707,852,TELUS Communications Inc.,49.3222,-123.0834
122204,2728152707,852,TELUS Communications Inc.,49.3222,-123.0834,3227975251,395152,CloudPBX,43.6319,-79.3716
122637,3227975251,395152,CloudPBX,43.6319,-79.3716,3487050211,852,TELUS Communications Inc.,49.2646,-123.1648
123113,3227975250,395152,CloudPBX,43.6319,-79.3716,760135190,7992,Cogeco Cable,42.3333,-82.0
123226,760135190,7992,Cogeco Cable,42.3333,-82.0,3227975250,395152,CloudPBX,43.6319,-79.3716
124270,3227975251,395152,CloudPBX,43.6319,-79.3716,1210478642,7992,Cogeco Cable,43.3512,-79.784
124287,3227975250,395152,CloudPBX,43.6319,-79.3716,3091504754,6327,Shaw Communications Inc.,49.2603,-123.146
124625,3227975250,395152,CloudPBX,43.6319,-79.3716,1082947564,40788,Start Communications,43.6572,-79.3783
126281,3227975251,395152,CloudPBX,43.6319,-79.3716,1612055057,5769,Videotron Telecom Ltee,45.518299999999996,-73.5023
127177,3227975250,395152,CloudPBX,43.6319,-79.3716,1090361019,19171,Stargate Connections Inc.,49.1707,-122.7326
128176,3227975250,395152,CloudPBX,43.6319,-79.3716,1247750725,7922,"Comcast Cable Communications, LLC",37.751,-97.822
128259,1247750725,7922,"Comcast Cable Communications, LLC",37.751,-97.822,3227975250,395152,CloudPBX,43.6319,-79.3716
129430,3227975251,395152,CloudPBX,43.6319,-79.3716,3225808030,7992,Cogeco Cable,43.6319,-79.3716
135326,1613864989,6327,Shaw Communications Inc.,49.2478,-122.9938,3227975251,395152,CloudPBX,43.6319,-79.3716
135455,1178990922,6327,Shaw Communications Inc.,49.2068,-122.4851,3227975251,395152,CloudPBX,43.6319,-79.3716
137190,1076757682,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975250,395152,CloudPBX,43.6319,-79.3716
138138,3346985660,852,TELUS Communications Inc.,53.55,-113.5,3227975251,395152,CloudPBX,43.6319,-79.3716
138962,1755145153,852,TELUS Communications Inc.,53.2667,-113.5333,3227975250,395152,CloudPBX,43.6319,-79.3716
139051,1755145153,852,TELUS Communications Inc.,53.2667,-113.5333,3227975251,395152,CloudPBX,43.6319,-79.3716
139802,3227975250,395152,CloudPBX,43.6319,-79.3716,3473287046,852,TELUS Communications Inc.,49.2767,-123.13
139841,3227975250,395152,CloudPBX,43.6319,-79.3716,1150482625,6327,Shaw Communications Inc.,51.0419,-114.2
140097,3091643406,6327,Shaw Communications Inc.,53.5185,-113.6579,3227975251,395152,CloudPBX,43.6319,-79.3716
140485,3227975251,395152,CloudPBX,43.6319,-79.3716,1210508163,7992,Cogeco Cable,42.9888,-82.3592
141669,2914472413,852,TELUS Communications Inc.,49.812,-119.5076,3227975251,395152,CloudPBX,43.6319,-79.3716
142673,3091492294,6327,Shaw Communications Inc.,51.0876,-114.0214,3227975250,395152,CloudPBX,43.6319,-79.3716
143268,3227975251,395152,CloudPBX,43.6319,-79.3716,1177845440,577,Bell Canada,43.8333,-79.5
143345,3227975251,395152,CloudPBX,43.6319,-79.3716,843331514,6327,Shaw Communications Inc.,49.3222,-123.0834
143366,3227975250,395152,CloudPBX,43.6319,-79.3716,1268519453,852,TELUS Communications Inc.,49.0791,-122.7553
143599,2728149921,852,TELUS Communications Inc.,49.1838,-121.9046,3227975251,395152,CloudPBX,43.6319,-79.3716
145145,3227975250,395152,CloudPBX,43.6319,-79.3716,3429204010,577,Bell Canada,49.2667,-122.7833
145890,1076757682,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975251,395152,CloudPBX,43.6319,-79.3716
145974,1268519453,852,TELUS Communications Inc.,49.0791,-122.7553,3227975251,395152,CloudPBX,43.6319,-79.3716
145995,3227975250,395152,CloudPBX,43.6319,-79.3716,3091619682,6327,Shaw Communications Inc.,53.5428,-113.4974
146166,3227975250,395152,CloudPBX,43.6319,-79.3716,1674014486,852,TELUS Communications Inc.,49.299,-123.1408
146313,843082421,6327,Shaw Communications Inc.,49.2779,-123.0908,3227975250,395152,CloudPBX,43.6319,-79.3716
148029,410130769,812,Rogers Communications Canada Inc.,49.8833,-97.1667,3227975251,395152,CloudPBX,43.6319,-79.3716
148952,407953015,6327,Shaw Communications Inc.,49.2788,-123.1139,3227975251,395152,CloudPBX,43.6319,-79.3716
149453,3048414998,262227,Claro Panamá S.A.,8.8803,-79.7833,3227975251,395152,CloudPBX,43.6319,-79.3716
149690,3227975251,395152,CloudPBX,43.6319,-79.3716,1755145045,852,TELUS Communications Inc.,53.2667,-113.5333
149727,1755145045,852,TELUS Communications Inc.,53.2667,-113.5333,3227975251,395152,CloudPBX,43.6319,-79.3716
151273,3473289373,852,TELUS Communications Inc.,49.2666,-123.1976,3227975250,395152,CloudPBX,43.6319,-79.3716
151327,1815898214,33544,WiLine Networks Inc.,32.7191,-117.1607,3227975251,395152,CloudPBX,43.6319,-79.3716
151349,1815898214,33544,WiLine Networks Inc.,32.7191,-117.1607,3227975250,395152,CloudPBX,43.6319,-79.3716
156639,1096686281,577,Bell Canada,46.7749,-71.3344,3227975251,395152,CloudPBX,43.6319,-79.3716
164304,3227975251,395152,CloudPBX,43.6319,-79.3716,412233259,7992,Cogeco Cable,44.9001,-76.2494
169136,3227975251,395152,CloudPBX,43.6319,-79.3716,2926902910,812,Rogers Communications Canada Inc.,42.7597,-81.1762
169186,2926902910,812,Rogers Communications Canada Inc.,42.7597,-81.1762,3227975251,395152,CloudPBX,43.6319,-79.3716
170451,3227975250,395152,CloudPBX,43.6319,-79.3716,755174458,40788,Start Communications,43.2055,-79.9004
177463,2919753001,6327,Shaw Communications Inc.,50.1208,-122.9544,3227975250,395152,CloudPBX,43.6319,-79.3716
177765,843082421,6327,Shaw Communications Inc.,49.2779,-123.0908,3227975251,395152,CloudPBX,43.6319,-79.3716
181250,845316559,852,TELUS Communications Inc.,49.0423,-122.2835,3227975251,395152,CloudPBX,43.6319,-79.3716
183877,412233259,7992,Cogeco Cable,44.9001,-76.2494,3227975251,395152,CloudPBX,43.6319,-79.3716
185108,3227975250,395152,CloudPBX,43.6319,-79.3716,3473289373,852,TELUS Communications Inc.,49.2666,-123.1976
185324,3227975251,395152,CloudPBX,43.6319,-79.3716,1163576676,13768,Cogeco Peer 1,49.2344,-123.1451
187353,3227975251,395152,CloudPBX,43.6319,-79.3716,1268519453,852,TELUS Communications Inc.,49.0791,-122.7553
190777,1097728651,25668,Cipherkey Exchange Corp.,49.35,-123.0679,3227975251,395152,CloudPBX,43.6319,-79.3716
191242,1755145045,852,TELUS Communications Inc.,53.2667,-113.5333,3227975250,395152,CloudPBX,43.6319,-79.3716
194971,1268585584,852,TELUS Communications Inc.,49.0423,-122.2835,3227975251,395152,CloudPBX,43.6319,-79.3716
196329,2919557342,6327,Shaw Communications Inc.,49.8928,-119.4852,3227975250,395152,CloudPBX,43.6319,-79.3716
196506,3227975251,395152,CloudPBX,43.6319,-79.3716,1268585584,852,TELUS Communications Inc.,49.0423,-122.2835
196688,2926902910,812,Rogers Communications Canada Inc.,42.7597,-81.1762,3227975250,395152,CloudPBX,43.6319,-79.3716
197928,3227975251,395152,CloudPBX,43.6319,-79.3716,1082947564,40788,Start Communications,43.6572,-79.3783
198375,3227975251,395152,CloudPBX,43.6319,-79.3716,1097728651,25668,Cipherkey Exchange Corp.,49.35,-123.0679
209753,3227975250,395152,CloudPBX,43.6319,-79.3716,1085557588,852,TELUS Communications Inc.,48.4993,-123.4003
214796,3227975250,395152,CloudPBX,43.6319,-79.3716,3096962910,36522,BELL MOBILITY INC.,49.1285,-122.6236
215341,3096962910,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
215394,2796681729,20057,AT&T Mobility LLC,37.7749,-122.4194,3227975251,395152,CloudPBX,43.6319,-79.3716
216210,3497165062,22995,Xplornet Communications Inc.,46.2801,-79.4502,3227975250,395152,CloudPBX,43.6319,-79.3716
216790,3227975251,395152,CloudPBX,43.6319,-79.3716,1208104646,6327,Shaw Communications Inc.,49.0997,-122.6526
218717,3227975250,395152,CloudPBX,43.6319,-79.3716,3487050211,852,TELUS Communications Inc.,49.2646,-123.1648
220435,3227975251,395152,CloudPBX,43.6319,-79.3716,1614099078,6327,Shaw Communications Inc.,49.25,-123.1333
220774,3227975250,395152,CloudPBX,43.6319,-79.3716,1097728651,25668,Cipherkey Exchange Corp.,49.35,-123.0679
222077,410135792,812,Rogers Communications Canada Inc.,49.25,-123.1333,3227975251,395152,CloudPBX,43.6319,-79.3716
222284,3132943948,18809,Cable Onda,8.9936,-79.5197,3227975251,395152,CloudPBX,43.6319,-79.3716
222334,3132943948,18809,Cable Onda,8.9936,-79.5197,3227975250,395152,CloudPBX,43.6319,-79.3716
223692,3227975251,395152,CloudPBX,43.6319,-79.3716,1150609937,6327,Shaw Communications Inc.,53.4617,-113.371
223715,3196975171,18809,Cable Onda,8.9936,-79.5197,3227975250,395152,CloudPBX,43.6319,-79.3716
223811,3227975251,395152,CloudPBX,43.6319,-79.3716,845308522,852,TELUS Communications Inc.,49.8625,-119.5833
236474,3227975251,395152,CloudPBX,43.6319,-79.3716,3480447027,11478,Openface Inc.,45.4805,-73.5554
236585,3227975250,395152,CloudPBX,43.6319,-79.3716,3480447027,11478,Openface Inc.,45.4805,-73.5554
238352,3227975251,395152,CloudPBX,43.6319,-79.3716,755174458,40788,Start Communications,43.2055,-79.9004
238556,755174458,40788,Start Communications,43.2055,-79.9004,3227975251,395152,CloudPBX,43.6319,-79.3716
246353,1613864989,6327,Shaw Communications Inc.,49.2478,-122.9938,3227975250,395152,CloudPBX,43.6319,-79.3716
247309,3227975251,395152,CloudPBX,43.6319,-79.3716,760135190,7992,Cogeco Cable,42.3333,-82.0
247489,760135190,7992,Cogeco Cable,42.3333,-82.0,3227975251,395152,CloudPBX,43.6319,-79.3716
250470,3227975250,395152,CloudPBX,43.6319,-79.3716,2982213860,28573,CLARO S.A.,-22.8751,-43.2775
251163,2919557342,6327,Shaw Communications Inc.,49.8928,-119.4852,3227975251,395152,CloudPBX,43.6319,-79.3716
251306,3227975251,395152,CloudPBX,43.6319,-79.3716,2919557342,6327,Shaw Communications Inc.,49.8928,-119.4852
254486,3227975250,395152,CloudPBX,43.6319,-79.3716,1178985642,6327,Shaw Communications Inc.,49.2068,-122.4851
256110,3227975250,395152,CloudPBX,43.6319,-79.3716,2919557342,6327,Shaw Communications Inc.,49.8928,-119.4852
259233,3227975251,395152,CloudPBX,43.6319,-79.3716,1674010043,852,TELUS Communications Inc.,49.2275,-122.9301
261895,1178964021,6327,Shaw Communications Inc.,49.076,-121.9883,3227975250,395152,CloudPBX,43.6319,-79.3716
262208,3335015813,11814,DISTRIBUTEL COMMUNICATIONS LTD.,43.648,-79.4177,3227975251,395152,CloudPBX,43.6319,-79.3716
262393,3227975250,395152,CloudPBX,43.6319,-79.3716,1613864989,6327,Shaw Communications Inc.,49.2478,-122.9938
262647,3091464054,6327,Shaw Communications Inc.,49.2866,-123.1158,3227975251,395152,CloudPBX,43.6319,-79.3716
264114,3227975251,395152,CloudPBX,43.6319,-79.3716,1178964021,6327,Shaw Communications Inc.,49.076,-121.9883
265699,3227975250,395152,CloudPBX,43.6319,-79.3716,1178964021,6327,Shaw Communications Inc.,49.076,-121.9883
274548,3227975250,395152,CloudPBX,43.6319,-79.3716,1136605703,7922,"Comcast Cable Communications, LLC",26.1489,-80.1257
275317,3227975250,395152,CloudPBX,43.6319,-79.3716,3096962930,36522,BELL MOBILITY INC.,49.1285,-122.6236
276534,3227975250,395152,CloudPBX,43.6319,-79.3716,1823246406,852,TELUS Communications Inc.,50.1122,-120.7942
277077,3227975250,395152,CloudPBX,43.6319,-79.3716,409744844,6327,Shaw Communications Inc.,48.4777,-123.3658
282125,3227975251,395152,CloudPBX,43.6319,-79.3716,1210458902,7992,Cogeco Cable,42.9998,-82.3926
282742,1210458902,7992,Cogeco Cable,42.9998,-82.3926,3227975251,395152,CloudPBX,43.6319,-79.3716
282972,3227975251,395152,CloudPBX,43.6319,-79.3716,1210492883,7992,Cogeco Cable,42.9578,-82.2777
283881,2892495006,25668,Cipherkey Exchange Corp.,49.1836,-123.1168,3227975250,395152,CloudPBX,43.6319,-79.3716
286936,3517667530,852,TELUS Communications Inc.,43.6655,-79.4204,3227975251,395152,CloudPBX,43.6319,-79.3716
291142,3096962885,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
291516,1176398024,577,Bell Canada,43.8113,-79.193,3227975250,395152,CloudPBX,43.6319,-79.3716
292222,1210551897,7992,Cogeco Cable,42.9888,-82.3592,3227975250,395152,CloudPBX,43.6319,-79.3716
296573,1210551897,7992,Cogeco Cable,42.9888,-82.3592,3227975251,395152,CloudPBX,43.6319,-79.3716
297652,3227975251,395152,CloudPBX,43.6319,-79.3716,3517667552,852,TELUS Communications Inc.,43.6655,-79.4204
300048,1176398024,577,Bell Canada,43.8113,-79.193,3227975251,395152,CloudPBX,43.6319,-79.3716
305419,3227975251,395152,CloudPBX,43.6319,-79.3716,1176398024,577,Bell Canada,43.8113,-79.193
305521,3349638548,22652,Fibrenoire Inc.,43.6564,-79.386,3227975250,395152,CloudPBX,43.6319,-79.3716
306000,845308522,852,TELUS Communications Inc.,49.8625,-119.5833,3227975251,395152,CloudPBX,43.6319,-79.3716
306767,2584060153,852,TELUS Communications Inc.,49.7002,-123.156,3227975251,395152,CloudPBX,43.6319,-79.3716
307159,3497165062,22995,Xplornet Communications Inc.,46.2801,-79.4502,3227975251,395152,CloudPBX,43.6319,-79.3716
310181,3227975251,395152,CloudPBX,43.6319,-79.3716,1653562614,19171,Stargate Connections Inc.,49.2397,-123.0407
313040,3227975250,395152,CloudPBX,43.6319,-79.3716,1176398024,577,Bell Canada,43.8113,-79.193
314288,3227975251,395152,CloudPBX,43.6319,-79.3716,844903169,852,TELUS Communications Inc.,49.2302,-122.9952
317510,3227975251,395152,CloudPBX,43.6319,-79.3716,1210551897,7992,Cogeco Cable,42.9888,-82.3592
319024,3227975250,395152,CloudPBX,43.6319,-79.3716,3517667440,852,TELUS Communications Inc.,43.6655,-79.4204
319308,3227975251,395152,CloudPBX,43.6319,-79.3716,3517667440,852,TELUS Communications Inc.,43.6655,-79.4204
320802,1210492883,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
328800,3227975250,395152,CloudPBX,43.6319,-79.3716,1210458902,7992,Cogeco Cable,42.9998,-82.3926
344441,3227975251,395152,CloudPBX,43.6319,-79.3716,1229507780,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956
344627,1229507780,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956,3227975250,395152,CloudPBX,43.6319,-79.3716
344675,1755145171,852,TELUS Communications Inc.,53.2667,-113.5333,3227975250,395152,CloudPBX,43.6319,-79.3716
346284,1210492883,7992,Cogeco Cable,42.9578,-82.2777,3227975251,395152,CloudPBX,43.6319,-79.3716
347504,2796168685,20057,AT&T Mobility LLC,37.7749,-122.4194,3227975250,395152,CloudPBX,43.6319,-79.3716
350956,1755145171,852,TELUS Communications Inc.,53.2667,-113.5333,3227975251,395152,CloudPBX,43.6319,-79.3716
357123,1097728651,25668,Cipherkey Exchange Corp.,49.35,-123.0679,3227975250,395152,CloudPBX,43.6319,-79.3716
361636,844903169,852,TELUS Communications Inc.,49.2302,-122.9952,3227975250,395152,CloudPBX,43.6319,-79.3716
365325,1096686281,577,Bell Canada,46.7749,-71.3344,3227975250,395152,CloudPBX,43.6319,-79.3716
365887,3096962919,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
365937,3227975251,395152,CloudPBX,43.6319,-79.3716,1755145171,852,TELUS Communications Inc.,53.2667,-113.5333
384003,1176779232,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975251,395152,CloudPBX,43.6319,-79.3716
384591,1247750725,7922,"Comcast Cable Communications, LLC",37.751,-97.822,3227975251,395152,CloudPBX,43.6319,-79.3716
384961,1136605703,7922,"Comcast Cable Communications, LLC",26.1489,-80.1257,3227975250,395152,CloudPBX,43.6319,-79.3716
386694,3227975251,395152,CloudPBX,43.6319,-79.3716,1176779232,40029,Novus Entertainment Inc.,49.2788,-123.1139
388449,3227975251,395152,CloudPBX,43.6319,-79.3716,409744844,6327,Shaw Communications Inc.,48.4777,-123.3658
390440,1176779232,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975250,395152,CloudPBX,43.6319,-79.3716
391211,3091397399,6327,Shaw Communications Inc.,48.4167,-123.365,3227975250,395152,CloudPBX,43.6319,-79.3716
392581,3096962892,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975250,395152,CloudPBX,43.6319,-79.3716
392824,2919753001,6327,Shaw Communications Inc.,50.1208,-122.9544,3227975251,395152,CloudPBX,43.6319,-79.3716
393189,1268592739,852,TELUS Communications Inc.,49.1661,-122.5792,3227975251,395152,CloudPBX,43.6319,-79.3716
393190,1268592739,852,TELUS Communications Inc.,49.1661,-122.5792,3227975250,395152,CloudPBX,43.6319,-79.3716
400521,2982213860,28573,CLARO S.A.,-22.8751,-43.2775,3227975250,395152,CloudPBX,43.6319,-79.3716
408001,3235838031,1403,EBOX,45.5009,-73.5877,3227975251,395152,CloudPBX,43.6319,-79.3716
408131,3235838031,1403,EBOX,45.5009,-73.5877,3227975250,395152,CloudPBX,43.6319,-79.3716
422763,3091464466,6327,Shaw Communications Inc.,49.2795,-123.0667,3227975251,395152,CloudPBX,43.6319,-79.3716
422932,3227975251,395152,CloudPBX,43.6319,-79.3716,1614101266,6327,Shaw Communications Inc.,49.262,-123.0923
424438,3091461651,6327,Shaw Communications Inc.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
424586,3091461651,6327,Shaw Communications Inc.,49.1285,-122.6236,3227975250,395152,CloudPBX,43.6319,-79.3716
427762,845308522,852,TELUS Communications Inc.,49.8625,-119.5833,3227975250,395152,CloudPBX,43.6319,-79.3716
430957,1217391282,812,Rogers Communications Canada Inc.,51.1047,-114.1148,3227975250,395152,CloudPBX,43.6319,-79.3716
432617,3227975251,395152,CloudPBX,43.6319,-79.3716,3091464466,6327,Shaw Communications Inc.,49.2795,-123.0667
433592,1082947564,40788,Start Communications,43.6572,-79.3783,3227975250,395152,CloudPBX,43.6319,-79.3716
435878,3227975251,395152,CloudPBX,43.6319,-79.3716,3091464054,6327,Shaw Communications Inc.,49.2866,-123.1158
438420,3227975250,395152,CloudPBX,43.6319,-79.3716,407364792,6327,Shaw Communications Inc.,49.812,-119.5076
446209,3227975251,395152,CloudPBX,43.6319,-79.3716,3517667526,852,TELUS Communications Inc.,43.6655,-79.4204
447110,3096962954,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
456666,3227975250,395152,CloudPBX,43.6319,-79.3716,3517667526,852,TELUS Communications Inc.,43.6655,-79.4204
457552,1178989586,6327,Shaw Communications Inc.,49.2196,-122.6164,3227975250,395152,CloudPBX,43.6319,-79.3716
464463,3227975250,395152,CloudPBX,43.6319,-79.3716,1178989586,6327,Shaw Communications Inc.,49.2196,-122.6164
470978,844903169,852,TELUS Communications Inc.,49.2302,-122.9952,3227975251,395152,CloudPBX,43.6319,-79.3716
482123,1217090222,812,Rogers Communications Canada Inc.,43.6192,-79.6538,3227975251,395152,CloudPBX,43.6319,-79.3716
491587,3227975251,395152,CloudPBX,43.6319,-79.3716,3517667367,852,TELUS Communications Inc.,43.6655,-79.4204
497869,3227975250,395152,CloudPBX,43.6319,-79.3716,3096960527,36522,BELL MOBILITY INC.,53.55,-113.5
500794,3227975250,395152,CloudPBX,43.6319,-79.3716,1614099078,6327,Shaw Communications Inc.,49.25,-123.1333
501394,1179626031,6327,Shaw Communications Inc.,49.2175,-123.038,3227975251,395152,CloudPBX,43.6319,-79.3716
501934,386989517,852,TELUS Communications Inc.,49.0791,-122.7553,3227975251,395152,CloudPBX,43.6319,-79.3716
